"","topic","term","beta"
"11258",2,"stable",1.81031541898731e-315
"11259",3,"stable",1.01980244152419e-273
"11260",4,"stable",1.05878267903779e-319
"11261",5,"stable",3.20267027371373e-316
"11262",6,"stable",3.67579899849429e-319
"11263",1,"start",0.00102172416361217
"11264",2,"start",7.91945407033719e-314
"11265",3,"start",2.67386731238376e-276
"11266",4,"start",1.2504801496242e-320
"11267",5,"start",8.07194076796866e-318
"11268",6,"start",2.27161502644888e-319
"11269",1,"trumps",0.000681149442408111
"11270",2,"trumps",4.48108197996648e-316
"11271",3,"trumps",7.81571755777619e-274
"11272",4,"trumps",9.0364606624364e-321
"11273",5,"trumps",3.15404848300146e-316
"11274",6,"trumps",3.480643068387e-319
"11275",1,"ww3",0.000681149442408111
"11276",2,"ww3",1.42561472654108e-315
"11277",3,"ww3",1.80177621693671e-274
"11278",4,"ww3",1.3967235807932e-320
"11279",5,"ww3",7.31026100659798e-317
"11280",6,"ww3",3.59333944220339e-320
"11281",1,"federal",1.28453325262355e-198
"11282",2,"federal",9.93217097872882e-307
"11283",3,"federal",0.000678424354012896
"11284",4,"federal",3.16347286325e-308
"11285",5,"federal",8.58150426872094e-307
"11286",6,"federal",4.03768521476782e-309
"11287",1,"flagrant",5.47143633472911e-199
"11288",2,"flagrant",2.08048000495388e-306
"11289",3,"flagrant",0.000678424354012896
"11290",4,"flagrant",1.07969236623907e-308
"11291",5,"flagrant",6.34882383063162e-306
"11292",6,"flagrant",4.89229745736477e-309
"11293",1,"hiding",2.89772133602856e-198
"11294",2,"hiding",3.2926381749041e-306
"11295",3,"hiding",0.000678424354012896
"11296",4,"hiding",8.9582071649975e-309
"11297",5,"hiding",1.03556034275548e-305
"11298",6,"hiding",1.87197616424397e-308
"11299",1,"immigration",2.44974363019579e-206
"11300",2,"immigration",1.23591125796838e-307
"11301",3,"immigration",0.00135684870802579
"11302",4,"immigration",9.93248374909036e-308
"11303",5,"immigration",9.6634026509389e-307
"11304",6,"immigration",3.36184251970468e-309
"11305",1,"laws",9.80755230080743e-199
"11306",2,"laws",4.03978435242273e-307
"11307",3,"laws",0.000678424354012896
"11308",4,"laws",2.45585269843987e-308
"11309",5,"laws",5.08391699581015e-307
"11310",6,"laws",3.94440185923201e-309
"11311",1,"united",1.54457078406485e-198
"11312",2,"united",4.36043078377085e-307
"11313",3,"united",0.000678424354012896
"11314",4,"united",1.57839538375612e-309
"11315",5,"united",8.32879290194134e-307
"11316",6,"united",1.14320459289208e-309
"11317",1,"violation",1.31871525712217e-197
"11318",2,"violation",1.97023982605654e-306
"11319",3,"violation",0.000678424354012896
"11320",4,"violation",1.11934618345193e-307
"11321",5,"violation",2.04651034742468e-305
"11322",6,"violation",4.08987221189087e-308
"11323",1,"forget",0.00374632193310709
"11324",2,"forget",6.94928983497767e-294
"11325",3,"forget",1.36967908049696e-13
"11326",4,"forget",3.09825006533639e-295
"11327",5,"forget",1.23189305390648e-293
"11328",6,"forget",7.46706851491295e-295
"11329",1,"grab",2.63379736337081e-43
"11330",2,"grab",1.10376785584236e-292
"11331",3,"grab",0.000339212177006448
"11332",4,"grab",4.23188458574457e-295
"11333",5,"grab",1.07414514839933e-291
"11334",6,"grab",1.19911302627307e-294
"11335",1,"public",7.12398538682269e-45
"11336",2,"public",2.81235332972959e-295
"11337",3,"public",0.000339212177006448
"11338",4,"public",5.63098246264073e-298
"11339",5,"public",1.90825316439028e-293
"11340",6,"public",1.36888272393279e-296
"11341",1,"pussy",3.0921043975892e-44
"11342",2,"pussy",5.77449302609716e-294
"11343",3,"pussy",0.000339212177006448
"11344",4,"pussy",2.69393464756357e-297
"11345",5,"pussy",6.69810088249668e-294
"11346",6,"pussy",7.11105445088407e-296
"11347",1,"statements",7.62122102334036e-46
"11348",2,"statements",4.92070913945142e-295
"11349",3,"statements",0.000339212177006448
"11350",4,"statements",7.05250710936903e-298
"11351",5,"statements",1.56178928548199e-293
"11352",6,"statements",3.40377763834013e-297
"11353",1,"boys",1.09464245414407e-270
"11354",2,"boys",4.07495193317954e-271
"11355",3,"boys",0.00101763653101955
"11356",4,"boys",2.34019940236025e-274
"11357",5,"boys",0.000340811287447087
"11358",6,"boys",1.02075312756043e-268
"11359",1,"mentoo",1.32799834639778e-282
"11360",2,"mentoo",4.5336616573583e-283
"11361",3,"mentoo",0.00101763653101934
"11362",4,"mentoo",2.24631950021614e-286
"11363",5,"mentoo",1.66749391841849e-281
"11364",6,"mentoo",6.57600680819831e-279
"11365",1,"raped",4.01651319608023e-283
"11366",2,"raped",5.22044988922919e-284
"11367",3,"raped",0.00101763653101934
"11368",4,"raped",7.3395264254542e-287
"11369",5,"raped",7.61861733815041e-282
"11370",6,"raped",1.91352645091999e-279
"11371",1,"donald",9.64473556390121e-310
"11372",2,"donald",0.000316067527009297
"11373",3,"donald",3.20533159988631e-307
"11374",4,"donald",7.69546077577557e-312
"11375",5,"donald",1.16899231582166e-307
"11376",6,"donald",1.31112932881126e-311
"11377",1,"douchebag",3.5646078584306e-311
"11378",2,"douchebag",0.000316067527009297
"11379",3,"douchebag",3.00813929522553e-307
"11380",4,"douchebag",6.36068178562812e-311
"11381",5,"douchebag",1.85693575516073e-307
"11382",6,"douchebag",1.67499669189184e-311
"11383",1,"resistenlistpersist",2.68247815659199e-309
"11384",2,"resistenlistpersist",0.000316067527009297
"11385",3,"resistenlistpersist",5.46518591021277e-307
"11386",4,"resistenlistpersist",2.70128108853545e-311
"11387",5,"resistenlistpersist",4.21389902635987e-307
"11388",6,"resistenlistpersist",3.65681839596035e-312
"11389",1,"responses",1.20057373844369e-309
"11390",2,"responses",0.000316067527009297
"11391",3,"responses",1.37999131636247e-307
"11392",4,"responses",2.7470877374413e-311
"11393",5,"responses",5.20205407268687e-307
"11394",6,"responses",1.24293060390407e-311
"11395",1,"trumpshutdown",2.20208343048075e-309
"11396",2,"trumpshutdown",0.000316067527009297
"11397",3,"trumpshutdown",1.02213902306492e-307
"11398",4,"trumpshutdown",4.67373891791467e-312
"11399",5,"trumpshutdown",8.71280427378194e-307
"11400",6,"trumpshutdown",1.6461058249798e-311
"11401",1,"carlos",2.86437583664025e-312
"11402",2,"carlos",0.000632135054018594
"11403",3,"carlos",1.42153541196285e-309
"11404",4,"carlos",2.1766774361503e-314
"11405",5,"carlos",3.52334922169141e-311
"11406",6,"carlos",6.04834643684168e-314
"11407",1,"comunicaci",3.24083419019282e-311
"11408",2,"comunicaci",0.000632135054018594
"11409",3,"comunicaci",2.15113117855879e-310
"11410",4,"comunicaci",1.61919837227505e-314
"11411",5,"comunicaci",8.57067187840118e-312
"11412",6,"comunicaci",5.33959361291836e-315
"11413",1,"fern",4.04790501790183e-311
"11414",2,"fern",0.000632135054018594
"11415",3,"fern",1.14369719010534e-309
"11416",4,"fern",4.22022303132703e-315
"11417",5,"fern",9.785004836986e-311
"11418",6,"fern",1.14335392782725e-313
"11419",1,"jim",1.71863902846597e-311
"11420",2,"jim",0.000632135054018594
"11421",3,"jim",9.87621291771809e-310
"11422",4,"jim",2.67256059782444e-314
"11423",5,"jim",8.10397747221056e-311
"11424",6,"jim",7.04751957249321e-314
"11425",1,"juan",1.55076627043392e-311
"11426",2,"juan",0.000632135054018594
"11427",3,"juan",1.23031591606399e-310
"11428",4,"juan",1.84187394363625e-314
"11429",5,"juan",1.97263726476102e-311
"11430",6,"juan",1.15627292866481e-314
"11431",1,"medios",4.79409822692647e-311
"11432",2,"medios",0.000632135054018594
"11433",3,"medios",7.58313327589008e-311
"11434",4,"medios",2.45327629552662e-314
"11435",5,"medios",1.7892502522773e-311
"11436",6,"medios",3.94784393623714e-314
"11437",1,"ndez",2.34698416615722e-311
"11438",2,"ndez",0.000632135054018594
"11439",3,"ndez",1.92742113352598e-310
"11440",4,"ndez",1.03380036674939e-314
"11441",5,"ndez",2.8773814565787e-311
"11442",6,"ndez",8.89411207081151e-314
"11443",1,"nez",1.28148269644452e-311
"11444",2,"nez",0.000632135054018594
"11445",3,"nez",7.54972145197929e-310
"11446",4,"nez",1.33172280592523e-314
"11447",5,"nez",2.08509614575846e-311
"11448",6,"nez",7.30945678531417e-314
"11449",1,"papel",4.75363663549712e-311
"11450",2,"papel",0.000632135054018594
"11451",3,"papel",4.91359065436837e-311
"11452",4,"papel",1.71350074583124e-315
"11453",5,"papel",7.94529845939178e-311
"11454",6,"papel",2.94505314817298e-314
"11455",1,"xico",1.74476480612503e-312
"11456",2,"xico",0.000632135054018594
"11457",3,"xico",1.57985875115477e-312
"11458",4,"xico",1.13097864208279e-314
"11459",5,"xico",7.69929890703995e-311
"11460",6,"xico",7.60699129550841e-314
"11461",1,"bully",2.31667381334961e-320
"11462",2,"bully",3.43859808192591e-319
"11463",3,"bully",0.000339212177006448
"11464",4,"bully",9.88131291682493e-324
"11465",5,"bully",4.76279282590962e-321
"11466",6,"bully",1.48219693752374e-323
"11467",1,"confident",1.34178348097566e-319
"11468",2,"confident",1.97171717942325e-319
"11469",3,"confident",0.000339212177006448
"11470",4,"confident",8.89318162514244e-323
"11471",5,"confident",1.17098498720834e-319
"11472",6,"confident",4.44659081257122e-323
"11473",1,"courageous",1.04664548559326e-312
"11474",2,"courageous",4.31900503317431e-295
"11475",3,"courageous",0.00101763653101934
"11476",4,"courageous",1.10276975553779e-314
"11477",5,"courageous",3.6657732749668e-312
"11478",6,"courageous",5.10927415630035e-315
"11479",1,"coward",8.70543667972276e-320
"11480",2,"coward",8.27293161335334e-319
"11481",3,"coward",0.000339212177006448
"11482",4,"coward",2.47032822920623e-323
"11483",5,"coward",2.21637848724383e-320
"11484",6,"coward",4.94065645841247e-323
"11485",1,"opposite",2.34088302999583e-320
"11486",2,"opposite",6.58342473083461e-319
"11487",3,"opposite",0.000339212177006448
"11488",4,"opposite",4.94065645841247e-324
"11489",5,"opposite",1.80976246071649e-320
"11490",6,"opposite",0
"11491",1,"oprah's",6.12641400843146e-320
"11492",2,"oprah's",3.41982358738394e-319
"11493",3,"oprah's",0.000339212177006448
"11494",4,"oprah's",9.88131291682493e-324
"11495",5,"oprah's",8.41393794867643e-321
"11496",6,"oprah's",1.48219693752374e-323
"11497",1,"pretator",2.40461749830935e-320
"11498",2,"pretator",1.95946435140638e-319
"11499",3,"pretator",0.000339212177006448
"11500",4,"pretator",4.94065645841247e-324
"11501",5,"pretator",5.09381680862325e-321
"11502",6,"pretator",9.88131291682493e-324
"11503",1,"realdonaldtrump",8.74990258784848e-321
"11504",2,"realdonaldtrump",2.32591284092684e-319
"11505",3,"realdonaldtrump",0.000339212177006448
"11506",4,"realdonaldtrump",9.88131291682493e-324
"11507",5,"realdonaldtrump",1.02123368995386e-320
"11508",6,"realdonaldtrump",2.47032822920623e-323
"11509",1,"trump's",5.16950906947491e-311
"11510",2,"trump's",6.58978972005241e-19
"11511",3,"trump's",0.000678424354012895
"11512",4,"trump's",1.86777165077315e-313
"11513",5,"trump's",2.32398510982224e-310
"11514",6,"trump's",5.78144359476226e-312
"11515",1,"weakness",4.5325582349476e-320
"11516",2,"weakness",1.92883228136423e-320
"11517",3,"weakness",0.000339212177006448
"11518",4,"weakness",4.94065645841247e-324
"11519",5,"weakness",1.6506733227556e-320
"11520",6,"weakness",1.97626258336499e-323
"11521",1,"wise",1.76934789088667e-319
"11522",2,"wise",6.76963807275218e-319
"11523",3,"wise",0.000339212177006448
"11524",4,"wise",9.88131291682493e-324
"11525",5,"wise",5.66001603875732e-320
"11526",6,"wise",1.97626258336499e-323
"11527",1,"bonus",1.52113900883673e-309
"11528",2,"bonus",6.57405023009955e-309
"11529",3,"bonus",0.000339212177006448
"11530",4,"bonus",2.51041017007836e-302
"11531",5,"bonus",2.06072966403415e-266
"11532",6,"bonus",5.17487895814201e-310
"11533",1,"ew's",6.63380205834535e-309
"11534",2,"ew's",5.320553933049e-309
"11535",3,"ew's",0.000339212177006448
"11536",4,"ew's",5.85965980903755e-302
"11537",5,"ew's",2.40989486699247e-266
"11538",6,"ew's",4.08913172911977e-310
"11539",1,"hero",3.86543485672359e-307
"11540",2,"hero",2.80785128091579e-306
"11541",3,"hero",0.000678424354012896
"11542",4,"hero",7.31330057107797e-53
"11543",5,"hero",1.82458860658087e-263
"11544",6,"hero",5.43102984746095e-295
"11545",1,"marvel's",1.09433050726497e-308
"11546",2,"marvel's",3.12643489220348e-308
"11547",3,"marvel's",0.000339212177006448
"11548",4,"marvel's",8.67741818019971e-303
"11549",5,"marvel's",3.07326483838214e-266
"11550",6,"marvel's",1.45959506850504e-309
"11551",1,"timely",1.67202272938915e-308
"11552",2,"timely",2.81704627517132e-308
"11553",3,"timely",0.000339212177006448
"11554",4,"timely",1.0675554554903e-301
"11555",5,"timely",1.85049090667792e-266
"11556",6,"timely",1.37136665444973e-309
"11557",1,"administrat",3.68338096668937e-307
"11558",2,"administrat",0.000948202581027892
"11559",3,"administrat",3.44166148062644e-306
"11560",4,"administrat",8.35556938753416e-311
"11561",5,"administrat",2.06275878550729e-308
"11562",6,"administrat",6.68167610607911e-309
"11563",1,"av",3.3979349090254e-307
"11564",2,"av",0.000948202581027892
"11565",3,"av",6.34207512478788e-307
"11566",4,"av",1.91716902136625e-311
"11567",5,"av",1.04262586394901e-308
"11568",6,"av",4.50205535245272e-310
"11569",1,"bakom",1.03064646909059e-308
"11570",2,"bakom",0.000948202581027892
"11571",3,"bakom",2.35275744527403e-307
"11572",4,"bakom",3.46718986761227e-312
"11573",5,"bakom",5.90984177187848e-309
"11574",6,"bakom",1.44984056504687e-310
"11575",1,"friska",1.05302536334555e-307
"11576",2,"friska",0.000948202581027892
"11577",3,"friska",1.1709690349421e-307
"11578",4,"friska",9.5720104126085e-312
"11579",5,"friska",9.4476720871838e-309
"11580",6,"friska",2.82206222914199e-310
"11581",1,"gra",3.12787085411784e-307
"11582",2,"gra",0.000948202581027892
"11583",3,"gra",7.52691820408996e-308
"11584",4,"gra",4.40157139835025e-311
"11585",5,"gra",9.84371242537738e-308
"11586",6,"gra",3.98128939299212e-310
"11587",1,"karnas",6.31619902743618e-308
"11588",2,"karnas",0.000948202581027892
"11589",3,"karnas",1.06653358196734e-307
"11590",4,"karnas",6.63739137857452e-312
"11591",5,"karnas",6.92813486936365e-309
"11592",6,"karnas",2.02381965165017e-310
"11593",1,"mottar",1.06773301858522e-307
"11594",2,"mottar",0.000948202581027892
"11595",3,"mottar",2.68656636202339e-307
"11596",4,"mottar",2.34913288915853e-312
"11597",5,"mottar",1.48354820888504e-308
"11598",6,"mottar",6.01009594530568e-312
"11599",1,"rdspriset",9.23239294682855e-308
"11600",2,"rdspriset",0.000948202581027892
"11601",3,"rdspriset",1.96459165898911e-307
"11602",4,"rdspriset",1.0049681844182e-311
"11603",5,"rdspriset",2.65095337374682e-309
"11604",6,"rdspriset",4.91796939399852e-310
"11605",1,"rerna",1.36981231839885e-307
"11606",2,"rerna",0.000948202581027892
"11607",3,"rerna",6.64146445165125e-307
"11608",4,"rerna",2.01372135401162e-312
"11609",5,"rerna",8.07472748898851e-308
"11610",6,"rerna",3.03186419083999e-310
"11611",1,"sjukv",1.78677308543296e-308
"11612",2,"sjukv",0.000948202581027892
"11613",3,"sjukv",1.4196915731382e-307
"11614",4,"sjukv",6.13664281250933e-312
"11615",5,"sjukv",6.63815982162014e-309
"11616",6,"sjukv",2.1540086629593e-310
"11617",1,"utantystnadsplikt",8.284873787979e-308
"11618",2,"utantystnadsplikt",0.000948202581027892
"11619",3,"utantystnadsplikt",1.07214116407039e-307
"11620",4,"utantystnadsplikt",3.51370429545664e-312
"11621",5,"utantystnadsplikt",8.64715416369627e-309
"11622",6,"utantystnadsplikt",6.45791579237467e-311
"11623",1,"absolute",4.42891830312822e-301
"11624",2,"absolute",5.38181882557847e-297
"11625",3,"absolute",5.0651299831887e-130
"11626",4,"absolute",2.46340945651399e-83
"11627",5,"absolute",1.7346912377645e-301
"11628",6,"absolute",0.00092556992661423
"11629",1,"felony",4.94137876921331e-301
"11630",2,"felony",8.34582479704295e-297
"11631",3,"felony",3.04703583982382e-130
"11632",4,"felony",7.62473066977655e-83
"11633",5,"felony",1.58646726367962e-301
"11634",6,"felony",0.00092556992661423
"11635",1,"literally",6.25285923926738e-281
"11636",2,"literally",4.22318670123486e-279
"11637",3,"literally",0.00131469438986057
"11638",4,"literally",0.000241820817480834
"11639",5,"literally",1.67199924904363e-281
"11640",6,"literally",0.00101007873193003
"11641",1,"alliance",4.64742314385118e-291
"11642",2,"alliance",3.51825630622586e-73
"11643",3,"alliance",0.000339212177006365
"11644",4,"alliance",1.61480015071776e-72
"11645",5,"alliance",0.00102243386234196
"11646",6,"alliance",1.21971738968771e-54
"11647",1,"american",9.6074733438881e-307
"11648",2,"american",7.15814952597506e-309
"11649",3,"american",0.00101763653101934
"11650",4,"american",1.0450826354188e-305
"11651",5,"american",9.76712702888834e-306
"11652",6,"american",2.48361064369399e-76
"11653",1,"employment",2.34299020522907e-299
"11654",2,"employment",9.57747760223256e-303
"11655",3,"employment",0.000339212177006448
"11656",4,"employment",6.77180156665532e-305
"11657",5,"employment",6.50116357941032e-300
"11658",6,"employment",3.08315644289525e-54
"11659",1,"law",3.20064160620017e-218
"11660",2,"law",3.45432183857488e-283
"11661",3,"law",0.00133084774101804
"11662",4,"law",5.70182153481691e-297
"11663",5,"law",1.48404691337592e-293
"11664",6,"law",0.00156626517762806
"11665",1,"pulse",1.61319323573064e-299
"11666",2,"pulse",5.9767414842628e-303
"11667",3,"pulse",0.000339212177006448
"11668",4,"pulse",1.80837983968264e-304
"11669",5,"pulse",3.99703989823276e-300
"11670",6,"pulse",4.8634811691463e-56
"11671",1,"survey",2.90010877945985e-299
"11672",2,"survey",3.2240829862028e-303
"11673",3,"survey",0.000339212177006448
"11674",4,"survey",1.66995261281927e-304
"11675",5,"survey",2.26971805073471e-300
"11676",6,"survey",2.23067227661432e-54
"11677",1,"takes",5.94755173432268e-300
"11678",2,"takes",1.83638462638005e-304
"11679",3,"takes",0.000339212177006448
"11680",4,"takes",5.3603507480627e-305
"11681",5,"takes",3.30051936274391e-300
"11682",6,"takes",6.32201935515852e-55
"11683",1,"flashbackfriday",1.52442423420815e-317
"11684",2,"flashbackfriday",0.000316067527009297
"11685",3,"flashbackfriday",3.43691821801904e-312
"11686",4,"flashbackfriday",5.79842907291196e-316
"11687",5,"flashbackfriday",1.48638261804931e-313
"11688",6,"flashbackfriday",1.63434445316055e-318
"11689",1,"hannity",2.40873211060438e-314
"11690",2,"hannity",0.000316067527009297
"11691",3,"hannity",2.65195575188753e-310
"11692",4,"hannity",4.49849511614658e-315
"11693",5,"hannity",1.06274683758687e-311
"11694",6,"hannity",1.28941811039894e-315
"11695",1,"justsayin",1.19156542557765e-314
"11696",2,"justsayin",0.000316067527009297
"11697",3,"justsayin",1.04547562944773e-311
"11698",4,"justsayin",5.06134083618425e-316
"11699",5,"justsayin",3.31755174301583e-313
"11700",6,"justsayin",7.30424921581938e-317
"11701",1,"larrysinclair",1.83893426144261e-314
"11702",2,"larrysinclair",0.000316067527009297
"11703",3,"larrysinclair",9.4945281399967e-312
"11704",4,"larrysinclair",2.34362855278977e-317
"11705",5,"larrysinclair",4.28010921140624e-313
"11706",6,"larrysinclair",2.68825959745551e-317
"11707",1,"morningjoe",3.61807468510801e-314
"11708",2,"morningjoe",0.000316067527009297
"11709",3,"morningjoe",1.57122153461773e-311
"11710",4,"morningjoe",2.20895312524592e-316
"11711",5,"morningjoe",2.18085590040245e-313
"11712",6,"morningjoe",4.93883335617931e-318
"11713",1,"obamagate",1.22348703709345e-314
"11714",2,"obamagate",0.000316067527009297
"11715",3,"obamagate",4.57166188215741e-311
"11716",4,"obamagate",2.02662202271631e-315
"11717",5,"obamagate",1.23729877670267e-312
"11718",6,"obamagate",1.89049837018874e-316
"11719",1,"outnumbered",5.65769371283298e-315
"11720",2,"outnumbered",0.000316067527009297
"11721",3,"outnumbered",4.60445609475998e-312
"11722",4,"outnumbered",5.63152060500717e-316
"11723",5,"outnumbered",6.26020657278045e-313
"11724",6,"outnumbered",2.03961711519686e-317
"11725",1,"qanon",6.23995196561952e-288
"11726",2,"qanon",0.000316067527009272
"11727",3,"qanon",5.22737948437625e-40
"11728",4,"qanon",9.10189084921929e-292
"11729",5,"qanon",0.0010224338623419
"11730",6,"qanon",2.10752882342502e-291
"11731",1,"1_",4.10082667621922e-271
"11732",2,"1_",2.82491689283471e-51
"11733",3,"1_",0.00169606088503224
"11734",4,"1_",5.40208179591226e-274
"11735",5,"1_",9.60799177045141e-270
"11736",6,"1_",1.60465071546858e-271
"11737",1,"2015_",1.85099321208233e-270
"11738",2,"2015_",3.83671865858204e-51
"11739",3,"2015_",0.00169606088503224
"11740",4,"2015_",1.66840253190061e-273
"11741",5,"2015_",2.22071709267443e-270
"11742",6,"2015_",1.56498134505314e-271
"11743",1,"99.9",1.01829268552502e-248
"11744",2,"99.9",0.000948202581027892
"11745",3,"99.9",1.35726870882939e-249
"11746",4,"99.9",4.80169739570652e-254
"11747",5,"99.9",5.04889354244028e-249
"11748",6,"99.9",6.35802555468125e-252
"11749",1,"dern",1.42007161942171e-102
"11750",2,"dern",1.63045632297184e-297
"11751",3,"dern",1.27594649219039e-295
"11752",4,"dern",0.00540313466516076
"11753",5,"dern",3.76616062118041e-295
"11754",6,"dern",1.43332825129692e-297
"11755",1,"farm",4.03746894539599e-102
"11756",2,"farm",2.67029809657889e-296
"11757",3,"farm",2.81495957303511e-295
"11758",4,"farm",0.00540313466516076
"11759",5,"farm",1.30966778627935e-294
"11760",6,"farm",2.79050626207379e-297
"11761",1,"globes",3.67896666108219e-104
"11762",2,"globes",9.66868430994423e-297
"11763",3,"globes",7.06799778931316e-296
"11764",4,"globes",0.00540313466516076
"11765",5,"globes",2.34946679596779e-295
"11766",6,"globes",1.31741731247997e-297
"11767",1,"golden",1.28935567876688e-102
"11768",2,"golden",4.93623147575692e-298
"11769",3,"golden",3.56041120011016e-297
"11770",4,"golden",0.00540313466516076
"11771",5,"golden",1.88782174297141e-295
"11772",6,"golden",4.80988350987168e-298
"11773",1,"laura",5.95184788953016e-103
"11774",2,"laura",5.45771215623515e-297
"11775",3,"laura",2.98464665827709e-296
"11776",4,"laura",0.00540313466516076
"11777",5,"laura",2.59681578434498e-295
"11778",6,"laura",7.95857326549555e-298
"11779",1,"constantly",5.34640739451668e-292
"11780",2,"constantly",3.04151523151086e-291
"11781",3,"constantly",0.000339212177006448
"11782",4,"constantly",3.03407635456283e-294
"11783",5,"constantly",1.63781300335105e-292
"11784",6,"constantly",5.77982319067559e-294
"11785",1,"django",4.1839019956542e-291
"11786",2,"django",5.49934518010226e-291
"11787",3,"django",0.000339212177006448
"11788",4,"django",9.61340649525169e-294
"11789",5,"django",5.95694882641765e-292
"11790",6,"django",2.8549156270169e-294
"11791",1,"drschultz",1.16637979467038e-290
"11792",2,"drschultz",3.5292038427819e-291
"11793",3,"drschultz",0.000339212177006448
"11794",4,"drschultz",1.20969847741305e-293
"11795",5,"drschultz",2.20511270639462e-292
"11796",6,"drschultz",5.90237558098093e-295
"11797",1,"satisfy",4.10243440181896e-290
"11798",2,"satisfy",3.76017662236567e-290
"11799",3,"satisfy",0.000339212177006448
"11800",4,"satisfy",1.09803823708907e-292
"11801",5,"satisfy",1.87996840092708e-291
"11802",6,"satisfy",3.91528205387851e-293
"11803",1,"bc",0.000340574721204056
"11804",2,"bc",2.19728854164886e-288
"11805",3,"bc",8.05058934323735e-291
"11806",4,"bc",1.00743364155409e-297
"11807",5,"bc",6.85092006180055e-293
"11808",6,"bc",1.43148301739688e-295
"11809",1,"exception",0.000340574721204056
"11810",2,"exception",1.48668632172641e-287
"11811",3,"exception",1.47291279415361e-289
"11812",4,"exception",2.26839316341946e-295
"11813",5,"exception",7.31845017857564e-292
"11814",6,"exception",1.36033300717732e-294
"11815",1,"notallmen",0.000340574721204056
"11816",2,"notallmen",1.7672152183229e-287
"11817",3,"notallmen",5.34874138195189e-291
"11818",4,"notallmen",1.20125292979618e-296
"11819",5,"notallmen",1.71871722952047e-294
"11820",6,"notallmen",1.76217663398009e-295
"11821",1,"talk",0.000340574721204008
"11822",2,"talk",1.10048127202557e-281
"11823",3,"talk",0.000339212177006495
"11824",4,"talk",9.53442654507409e-289
"11825",5,"talk",4.58779605419742e-287
"11826",6,"talk",1.42337028861619e-53
"11827",1,"badge",0.000340574721204056
"11828",2,"badge",1.15125459875438e-210
"11829",3,"badge",3.60556814843956e-272
"11830",4,"badge",1.94718236991295e-275
"11831",5,"badge",5.62635121901521e-272
"11832",6,"badge",1.60820441462086e-274
"11833",1,"pride",0.000340574721203951
"11834",2,"pride",0.000316067527009394
"11835",3,"pride",1.59755022472469e-269
"11836",4,"pride",3.07696791504977e-27
"11837",5,"pride",8.53551528667971e-270
"11838",6,"pride",7.01879130276006e-273
"11839",1,"wear",0.000340574721204056
"11840",2,"wear",1.1888412543005e-211
"11841",3,"wear",9.30025274921006e-274
"11842",4,"wear",1.53638736013237e-276
"11843",5,"wear",1.34811143517238e-272
"11844",6,"wear",3.95149836600984e-275
"11845",1,"equality",2.56340271701798e-292
"11846",2,"equality",2.47752640711901e-292
"11847",3,"equality",0.00135684870793387
"11848",4,"equality",5.22311668722777e-295
"11849",5,"equality",1.15525934694366e-276
"11850",6,"equality",8.36084348176116e-14
"11851",1,"eyes",5.39973150883836e-297
"11852",2,"eyes",5.42813740824819e-297
"11853",3,"eyes",1.34638144275563e-22
"11854",4,"eyes",1.44842834513937e-297
"11855",5,"eyes",4.35550193199621e-296
"11856",6,"eyes",0.00030852330887141
"11857",1,"hong",7.34472051847375e-297
"11858",2,"hong",4.29024562926536e-297
"11859",3,"hong",1.30563069578148e-25
"11860",4,"hong",4.51749834850056e-298
"11861",5,"hong",9.24827916937331e-297
"11862",6,"hong",0.00030852330887141
"11863",1,"kong",2.80321003237081e-299
"11864",2,"kong",1.24698196172307e-296
"11865",3,"kong",1.11142100350622e-22
"11866",4,"kong",1.15861919935961e-297
"11867",5,"kong",3.38896959363313e-296
"11868",6,"kong",0.00030852330887141
"11869",1,"milestones",1.25797719612515e-297
"11870",2,"milestones",2.31914710307358e-297
"11871",3,"milestones",1.85658469628426e-23
"11872",4,"milestones",1.25707882433364e-297
"11873",5,"milestones",1.9705365085557e-296
"11874",6,"milestones",0.00030852330887141
"11875",1,"harassed",5.91639576330405e-284
"11876",2,"harassed",3.19644530882081e-40
"11877",3,"harassed",2.03468923763378e-27
"11878",4,"harassed",5.19421623149534e-290
"11879",5,"harassed",1.15553296424582e-287
"11880",6,"harassed",0.00123409323548564
"11881",1,"hospitals",7.56674027139445e-281
"11882",2,"hospitals",1.33395871293879e-284
"11883",3,"hospitals",4.18103967440259e-18
"11884",4,"hospitals",3.34878286842059e-287
"11885",5,"hospitals",1.38076093125074e-283
"11886",6,"hospitals",0.000617046617742816
"11887",1,"blocking",1.24300542920092e-12
"11888",2,"blocking",0.000316067525855296
"11889",3,"blocking",7.58980076079407e-40
"11890",4,"blocking",2.71013576077548e-292
"11891",5,"blocking",4.74835289929553e-16
"11892",6,"blocking",3.73245457909937e-283
"11893",1,"progress",9.1865256575325e-13
"11894",2,"progress",0.000316067526156651
"11895",3,"progress",1.50324401549422e-39
"11896",4,"progress",3.43390870060332e-292
"11897",5,"progress",1.0551878705154e-16
"11898",6,"progress",1.52396041047792e-285
"11899",1,"sexualharassment",8.91643156185008e-28
"11900",2,"sexualharassment",1.12149886340341e-20
"11901",3,"sexualharassment",2.19869711019646e-42
"11902",4,"sexualharassment",8.03880777867604e-301
"11903",5,"sexualharassment",0.00136324514978917
"11904",6,"sexualharassment",2.07584431239269e-293
"11905",1,"bipartisan",9.9378170519183e-308
"11906",2,"bipartisan",1.04655150102106e-291
