"","topic","term","beta"
"42447",7,"bother",3.8379611898436e-41
"42448",8,"bother",0.000147906118736873
"42449",9,"bother",8.14478409964952e-92
"42450",10,"bother",8.26874947896343e-80
"42451",1,"falsely",1.17980656171885e-55
"42452",2,"falsely",1.40990403356098e-266
"42453",3,"falsely",1.08158645118625e-55
"42454",4,"falsely",2.84055481385786e-24
"42455",5,"falsely",9.43727815505659e-284
"42456",6,"falsely",2.49346300468005e-19
"42457",7,"falsely",1.59069189409692e-77
"42458",8,"falsely",0.00088743671242124
"42459",9,"falsely",1.00072770404098e-55
"42460",10,"falsely",3.72007597602084e-44
"42461",1,"killed",0.000282821775532887
"42462",2,"killed",0.000536211811113155
"42463",3,"killed",4.27752955379555e-51
"42464",4,"killed",1.97984444920718e-52
"42465",5,"killed",2.68389912775419e-43
"42466",6,"killed",3.20423407560946e-44
"42467",7,"killed",2.16057070794085e-30
"42468",8,"killed",0.000591624474948574
"42469",9,"killed",4.1830561970795e-319
"42470",10,"killed",1.21219582813292e-55
"42471",1,"proof",3.72007597602084e-44
"42472",2,"proof",6.14356251916992e-267
"42473",3,"proof",0.000239595755106472
"42474",4,"proof",4.08105639268129e-300
"42475",5,"proof",7.61945037426445e-56
"42476",6,"proof",2.30568097497567e-36
"42477",7,"proof",5.09294474798699e-61
"42478",8,"proof",0.000318266352947098
"42479",9,"proof",8.85348529284098e-86
"42480",10,"proof",1.47177724886514e-62
"42481",1,"research",6.70450735209238e-80
"42482",2,"research",9.67329253481796e-264
"42483",3,"research",5.14879289576136e-80
"42484",4,"research",1.24841250778874e-79
"42485",5,"research",3.89816824918316e-68
"42486",6,"research",4.74697797740858e-41
"42487",7,"research",1.52243275513726e-41
"42488",8,"research",0.000147906118736873
"42489",9,"research",8.14478409964952e-92
"42490",10,"research",8.26874947896343e-80
"42491",1,"smh",8.3469352776444e-68
"42492",2,"smh",3.97448251208271e-267
"42493",3,"smh",1.56635883455671e-79
"42494",4,"smh",1.26491240219614e-67
"42495",5,"smh",8.19150650095478e-68
"42496",6,"smh",5.73495134945504e-54
"42497",7,"smh",1.12317285561858e-56
"42498",8,"smh",0.000295812237473747
"42499",9,"smh",1.2416205517064e-79
"42500",10,"smh",2.51550787622827e-79
"42501",1,"deadthat's",0.000141410887766778
"42502",2,"deadthat's",8.41831445572623e-68
"42503",3,"deadthat's",4.64509537143643e-294
"42504",4,"deadthat's",1.9053669034016e-79
"42505",5,"deadthat's",9.93401508640026e-80
"42506",6,"deadthat's",5.39395782576164e-68
"42507",7,"deadthat's",1.08095512175043e-79
"42508",8,"deadthat's",3.95219104919673e-56
"42509",9,"deadthat's",6.22907490058237e-80
"42510",10,"deadthat's",1.26200286839647e-79
"42511",1,"lolhow",0.000141410887766778
"42512",2,"lolhow",8.41831445572623e-68
"42513",3,"lolhow",2.20327949644524e-294
"42514",4,"lolhow",7.99837482636258e-68
"42515",5,"lolhow",9.93401508640026e-80
"42516",6,"lolhow",5.39395782576164e-68
"42517",7,"lolhow",1.08095512175043e-79
"42518",8,"lolhow",3.95219104919673e-56
"42519",9,"lolhow",6.22907490058237e-80
"42520",10,"lolhow",1.26200286839647e-79
"42521",1,"wishful",0.000141410887766778
"42522",2,"wishful",8.41831445572623e-68
"42523",3,"wishful",5.54231057899954e-294
"42524",4,"wishful",1.9053669034016e-79
"42525",5,"wishful",9.93401508640026e-80
"42526",6,"wishful",5.39395782576164e-68
"42527",7,"wishful",1.08095512175043e-79
"42528",8,"wishful",3.95219104919673e-56
"42529",9,"wishful",6.22907490058237e-80
"42530",10,"wishful",1.26200286839647e-79
"42531",1,"ah",1.9247372079453e-60
"42532",2,"ah",3.72007597602084e-44
"42533",3,"ah",1.90899527162263e-46
"42534",4,"ah",3.72007597602084e-44
"42535",5,"ah",0.000420513785242218
"42536",6,"ah",3.72007597602084e-44
"42537",7,"ah",3.72007597602084e-44
"42538",8,"ah",3.72007597602084e-44
"42539",9,"ah",1.1591137055709e-55
"42540",10,"ah",3.72007597602084e-44
"42541",1,"ta",3.72007597602084e-44
"42542",2,"ta",3.72007597602084e-44
"42543",3,"ta",1.30638965523243e-55
"42544",4,"ta",3.72007597602084e-44
"42545",5,"ta",0.000280342523494812
"42546",6,"ta",1.44158589850907e-55
"42547",7,"ta",1.45284286037356e-55
"42548",8,"ta",3.72007597602084e-44
"42549",9,"ta",1.20872476489557e-55
"42550",10,"ta",3.72007597602084e-44
"42551",1,"buttering",9.9547134067473e-80
"42552",2,"buttering",2.00127489538212e-79
"42553",3,"buttering",7.64482073909765e-80
"42554",4,"buttering",1.85361700289644e-79
"42555",5,"buttering",9.6642066353916e-80
"42556",6,"buttering",0.000143054350758781
"42557",7,"buttering",2.87170629642627e-91
"42558",8,"buttering",1.13525400908482e-79
"42559",9,"buttering",1.37509476173334e-91
"42560",10,"buttering",1.22772678032595e-79
"42561",1,"criticizing",9.9547134067473e-80
"42562",2,"criticizing",2.00127489538212e-79
"42563",3,"criticizing",7.64482073909765e-80
"42564",4,"criticizing",1.85361700289644e-79
"42565",5,"criticizing",9.6642066353916e-80
"42566",6,"criticizing",0.000143054350758781
"42567",7,"criticizing",1.05159629275198e-79
"42568",8,"criticizing",1.13525400908482e-79
"42569",9,"criticizing",1.37509476173334e-91
"42570",10,"criticizing",1.22772678032595e-79
"42571",1,"slaughtert",9.9547134067473e-80
"42572",2,"slaughtert",2.00127489538212e-79
"42573",3,"slaughtert",7.64482073909765e-80
"42574",4,"slaughtert",1.85361700289644e-79
"42575",5,"slaughtert",9.6642066353916e-80
"42576",6,"slaughtert",0.000143054350758781
"42577",7,"slaughtert",2.87170629642627e-91
"42578",8,"slaughtert",1.13525400908482e-79
"42579",9,"slaughtert",1.37509476173334e-91
"42580",10,"slaughtert",1.22772678032595e-79
"42581",1,"timoth",9.9547134067473e-80
"42582",2,"timoth",2.00127489538212e-79
"42583",3,"timoth",7.64482073909765e-80
"42584",4,"timoth",1.85361700289644e-79
"42585",5,"timoth",9.6642066353916e-80
"42586",6,"timoth",0.000143054350758781
"42587",7,"timoth",2.87170629642627e-91
"42588",8,"timoth",1.13525400908482e-79
"42589",9,"timoth",1.37509476173334e-91
"42590",10,"timoth",1.22772678032595e-79
"42591",1,"alien",1.07262422969017e-55
"42592",2,"alien",1.35575081908204e-55
"42593",3,"alien",9.83327154686563e-56
"42594",4,"alien",2.20668029772677e-12
"42595",5,"alien",1.06322146793687e-55
"42596",6,"alien",1.08509016348486e-55
"42597",7,"alien",0.000144171422773084
"42598",8,"alien",8.74560709639059e-59
"42599",9,"alien",0.000119946606185717
"42600",10,"alien",1.15158342702759e-55
"42601",1,"genas",2.17673471295848e-67
"42602",2,"genas",9.69521698017384e-56
"42603",3,"genas",1.82742697488448e-67
"42604",4,"genas",6.08834132077139e-47
"42605",5,"genas",2.13620161681358e-67
"42606",6,"genas",2.22456297236617e-67
"42607",7,"genas",7.82026736345881e-56
"42608",8,"genas",2.37869245682307e-67
"42609",9,"genas",0.00011994660648875
"42610",10,"genas",2.50590384257875e-67
"42611",1,"violaciones",2.17673471295848e-67
"42612",2,"violaciones",9.69521698017384e-56
"42613",3,"violaciones",1.82742697488448e-67
"42614",4,"violaciones",7.76728288021201e-47
"42615",5,"violaciones",2.13620161681358e-67
"42616",6,"violaciones",2.22456297236617e-67
"42617",7,"violaciones",7.82026736345881e-56
"42618",8,"violaciones",2.37869245682307e-67
"42619",9,"violaciones",0.00011994660648875
"42620",10,"violaciones",2.50590384257875e-67
"42621",1,"a6",5.18276635197688e-07
"42622",2,"a6",1.41693062820668e-55
"42623",3,"a6",1.02770092299009e-55
"42624",4,"a6",3.72007597602084e-44
"42625",5,"a6",1.11120055475875e-55
"42626",6,"a6",1.13405609909376e-55
"42627",7,"a6",1.84587443106322e-08
"42628",8,"a6",3.21081073527423e-25
"42629",9,"a6",9.50870628248577e-56
"42630",10,"a6",0.00015124471504733
"42631",1,"forefront",1.23714308699883e-16
"42632",2,"forefront",3.72007597602084e-44
"42633",3,"forefront",3.72007597602084e-44
"42634",4,"forefront",0
"42635",5,"forefront",1.18224736076865e-66
"42636",6,"forefront",4.2733753666769e-12
"42637",7,"forefront",1.24996566488663e-19
"42638",8,"forefront",0.000591624470529054
"42639",9,"forefront",1.24042639584456e-55
"42640",10,"forefront",4.0586725000329e-19
"42641",1,"nation",2.34535654840144e-37
"42642",2,"nation",5.59825657859271e-12
"42643",3,"nation",0.000518553137054867
"42644",4,"nation",2.12484068457995e-21
"42645",5,"nation",1.53935173103678e-27
"42646",6,"nation",3.72007597602084e-44
"42647",7,"nation",8.73064050671882e-15
"42648",8,"nation",3.83051019513984e-60
"42649",9,"nation",1.13497099916111e-55
"42650",10,"nation",0.000910923490342915
"42651",1,"trustblackwomen",7.35838944525865e-07
"42652",2,"trustblackwomen",1.41664021598208e-55
"42653",3,"trustblackwomen",1.0274902867697e-55
"42654",4,"trustblackwomen",3.72007597602084e-44
"42655",5,"trustblackwomen",1.11097280456501e-55
"42656",6,"trustblackwomen",1.13382366445793e-55
"42657",7,"trustblackwomen",1.61433140584549e-07
"42658",8,"trustblackwomen",6.40578461292282e-25
"42659",9,"trustblackwomen",9.50675739064206e-56
"42660",10,"trustblackwomen",0.000150860577257501
"42661",1,"belted",3.89327096326941e-129
"42662",2,"belted",7.61807815832801e-117
"42663",3,"belted",2.08879267034824e-129
"42664",4,"belted",0.000174205221952155
"42665",5,"belted",3.58560249856906e-129
"42666",6,"belted",4.14327385094351e-129
"42667",7,"belted",2.10874710599313e-117
"42668",8,"belted",2.4510623603005e-117
"42669",9,"belted",6.96357701323117e-118
"42670",10,"belted",6.28399580844217e-129
"42671",1,"clothing",3.89327096326941e-129
"42672",2,"clothing",7.61807815832801e-117
"42673",3,"clothing",2.08879267034824e-129
"42674",4,"clothing",0.000174205221952155
"42675",5,"clothing",3.58560249856906e-129
"42676",6,"clothing",4.14327385094351e-129
"42677",7,"clothing",2.10874710599313e-117
"42678",8,"clothing",2.4510623603005e-117
"42679",9,"clothing",6.96357701323117e-118
"42680",10,"clothing",6.28399580844217e-129
"42681",1,"coat",3.76947464873267e-92
"42682",2,"coat",9.54341137705559e-92
"42683",3,"coat",5.62139480509725e-104
"42684",4,"coat",0.000174205221952138
"42685",5,"coat",0.000280342523494826
"42686",6,"coat",9.17748961970678e-104
"42687",7,"coat",9.55790132233503e-104
"42688",8,"coat",1.08366787365542e-103
"42689",9,"coat",3.80124530228557e-104
"42690",10,"coat",1.23617586709031e-103
"42691",1,"ebay",3.89327096326941e-129
"42692",2,"ebay",7.61807815832801e-117
"42693",3,"ebay",2.08879267034824e-129
"42694",4,"ebay",0.000174205221952155
"42695",5,"ebay",3.58560249856906e-129
"42696",6,"ebay",4.14327385094351e-129
"42697",7,"ebay",2.10874710599313e-117
"42698",8,"ebay",2.4510623603005e-117
"42699",9,"ebay",6.96357701323117e-118
"42700",10,"ebay",6.28399580844217e-129
"42701",1,"ebayseller",3.89327096326941e-129
"42702",2,"ebayseller",7.61807815832801e-117
"42703",3,"ebayseller",2.08879267034824e-129
"42704",4,"ebayseller",0.000174205221952155
"42705",5,"ebayseller",3.58560249856906e-129
"42706",6,"ebayseller",4.14327385094351e-129
"42707",7,"ebayseller",2.10874710599313e-117
"42708",8,"ebayseller",2.4510623603005e-117
"42709",9,"ebayseller",6.96357701323117e-118
"42710",10,"ebayseller",2.87193671975227e-117
"42711",1,"electronics",3.89327096326941e-129
"42712",2,"electronics",7.61807815832801e-117
"42713",3,"electronics",2.08879267034824e-129
"42714",4,"electronics",0.000174205221952155
"42715",5,"electronics",3.58560249856906e-129
"42716",6,"electronics",4.14327385094351e-129
"42717",7,"electronics",2.10874710599313e-117
"42718",8,"electronics",2.4510623603005e-117
"42719",9,"electronics",6.96357701323117e-118
"42720",10,"electronics",2.87193671975227e-117
"42721",1,"handbag",3.89327096326941e-129
"42722",2,"handbag",7.61807815832801e-117
"42723",3,"handbag",2.08879267034824e-129
"42724",4,"handbag",0.000174205221952155
"42725",5,"handbag",3.58560249856906e-129
"42726",6,"handbag",4.14327385094351e-129
"42727",7,"handbag",2.10874710599313e-117
"42728",8,"handbag",2.4510623603005e-117
"42729",9,"handbag",6.96357701323117e-118
"42730",10,"handbag",2.87193671975227e-117
"42731",1,"ivory",1.90041729006985e-117
"42732",2,"ivory",7.61807815832801e-117
"42733",3,"ivory",2.08879267034824e-129
"42734",4,"ivory",0.000174205221952155
"42735",5,"ivory",3.58560249856906e-129
"42736",6,"ivory",4.14327385094351e-129
"42737",7,"ivory",2.10874710599313e-117
"42738",8,"ivory",2.4510623603005e-117
"42739",9,"ivory",6.96357701323117e-118
"42740",10,"ivory",6.28399580844217e-129
"42741",1,"pokemon",3.89327096326941e-129
"42742",2,"pokemon",7.61807815832801e-117
"42743",3,"pokemon",2.08879267034824e-129
"42744",4,"pokemon",0.000174205221952155
"42745",5,"pokemon",3.58560249856906e-129
"42746",6,"pokemon",4.14327385094351e-129
"42747",7,"pokemon",2.10874710599313e-117
"42748",8,"pokemon",2.4510623603005e-117
"42749",9,"pokemon",6.96357701323117e-118
"42750",10,"pokemon",6.28399580844217e-129
"42751",1,"sheath",3.89327096326941e-129
"42752",2,"sheath",7.61807815832801e-117
"42753",3,"sheath",2.08879267034824e-129
"42754",4,"sheath",0.000174205221952155
"42755",5,"sheath",3.58560249856906e-129
"42756",6,"sheath",4.14327385094351e-129
"42757",7,"sheath",2.10874710599313e-117
"42758",8,"sheath",5.22339020241125e-129
"42759",9,"sheath",6.96357701323117e-118
"42760",10,"sheath",6.28399580844217e-129
"42761",1,"sheathdress",1.90041729006985e-117
"42762",2,"sheathdress",7.61807815832801e-117
"42763",3,"sheathdress",2.08879267034824e-129
"42764",4,"sheathdress",0.000174205221952155
"42765",5,"sheathdress",3.58560249856906e-129
"42766",6,"sheathdress",4.14327385094351e-129
"42767",7,"sheathdress",2.10874710599313e-117
"42768",8,"sheathdress",2.4510623603005e-117
"42769",9,"sheathdress",6.96357701323117e-118
"42770",10,"sheathdress",6.28399580844217e-129
"42771",1,"shoes",1.90041729006985e-117
"42772",2,"shoes",7.61807815832801e-117
"42773",3,"shoes",2.08879267034824e-129
"42774",4,"shoes",0.000174205221952155
"42775",5,"shoes",3.58560249856906e-129
"42776",6,"shoes",4.14327385094351e-129
"42777",7,"shoes",2.10874710599313e-117
"42778",8,"shoes",2.4510623603005e-117
"42779",9,"shoes",6.96357701323117e-118
"42780",10,"shoes",2.87193671975227e-117
"42781",1,"size",1.90041729006985e-117
"42782",2,"size",7.61807815832801e-117
"42783",3,"size",2.08879267034824e-129
"42784",4,"size",0.000174205221952155
"42785",5,"size",3.58560249856906e-129
"42786",6,"size",4.14327385094351e-129
"42787",7,"size",2.10874710599313e-117
"42788",8,"size",2.4510623603005e-117
"42789",9,"size",6.96357701323117e-118
"42790",10,"size",2.87193671975227e-117
"42791",1,"sleeveless",3.89327096326941e-129
"42792",2,"sleeveless",7.61807815832801e-117
"42793",3,"sleeveless",2.08879267034824e-129
"42794",4,"sleeveless",0.000174205221952155
"42795",5,"sleeveless",3.58560249856906e-129
"42796",6,"sleeveless",4.14327385094351e-129
"42797",7,"sleeveless",2.10874710599313e-117
"42798",8,"sleeveless",2.4510623603005e-117
"42799",9,"sleeveless",6.96357701323117e-118
"42800",10,"sleeveless",2.87193671975227e-117
"42801",1,"springbreak",1.90041729006985e-117
"42802",2,"springbreak",7.61807815832801e-117
"42803",3,"springbreak",2.08879267034824e-129
"42804",4,"springbreak",0.000174205221952155
"42805",5,"springbreak",3.58560249856906e-129
"42806",6,"springbreak",4.14327385094351e-129
"42807",7,"springbreak",2.10874710599313e-117
"42808",8,"springbreak",2.4510623603005e-117
"42809",9,"springbreak",6.96357701323117e-118
"42810",10,"springbreak",2.87193671975227e-117
"42811",1,"tie",1.86318054376103e-79
"42812",2,"tie",3.74569941439605e-79
"42813",3,"tie",1.43084792700656e-79
"42814",4,"tie",0.000174205221951829
"42815",5,"tie",1.80880760796487e-79
"42816",6,"tie",1.55743694574232e-71
"42817",7,"tie",1.96822716504898e-79
"42818",8,"tie",0.00162696730610588
"42819",9,"tie",1.13420384931849e-79
"42820",10,"tie",2.2978829594625e-79
"42821",1,"toys",6.43114368421192e-50
"42822",2,"toys",7.30229024553362e-321
"42823",3,"toys",3.72007597602084e-44
"42824",4,"toys",0.000522615665856465
"42825",5,"toys",2.36172740379452e-287
"42826",6,"toys",2.51276705153445e-27
"42827",7,"toys",3.44540669528365e-22
"42828",8,"toys",1.73322091665912e-286
"42829",9,"toys",3.72007597602084e-44
"42830",10,"toys",0
"42831",1,"victoriasecret",1.90041729006985e-117
"42832",2,"victoriasecret",7.61807815832801e-117
"42833",3,"victoriasecret",2.08879267034824e-129
"42834",4,"victoriasecret",0.000174205221952155
"42835",5,"victoriasecret",3.58560249856906e-129
"42836",6,"victoriasecret",4.14327385094351e-129
"42837",7,"victoriasecret",2.10874710599313e-117
"42838",8,"victoriasecret",2.4510623603005e-117
"42839",9,"victoriasecret",6.96357701323117e-118
"42840",10,"victoriasecret",2.87193671975227e-117
"42841",1,"vintage",2.13724193905642e-79
"42842",2,"vintage",0.000178737270371039
"42843",3,"vintage",1.64131612456364e-79
"42844",4,"vintage",0.000174205221952317
"42845",5,"vintage",2.07487112897738e-79
"42846",6,"vintage",9.43017882504376e-71
"42847",7,"vintage",2.69202138417616e-62
"42848",8,"vintage",2.43735040493256e-79
"42849",9,"vintage",1.30103766594132e-79
"42850",10,"vintage",2.63588619865109e-79
"42851",1,"womendress6",1.90041729006985e-117
"42852",2,"womendress6",7.61807815832801e-117
"42853",3,"womendress6",2.08879267034824e-129
"42854",4,"womendress6",0.000174205221952155
"42855",5,"womendress6",3.58560249856906e-129
"42856",6,"womendress6",4.14327385094351e-129
"42857",7,"womendress6",2.10874710599313e-117
"42858",8,"womendress6",2.4510623603005e-117
"42859",9,"womendress6",6.96357701323117e-118
"42860",10,"womendress6",2.87193671975227e-117
"42861",1,"womens",1.72650536714139e-67
"42862",2,"womens",8.63309588589708e-56
"42863",3,"womens",6.91436333274076e-26
"42864",4,"womens",0.000871026109760775
"42865",5,"womens",6.77033918794995e-56
"42866",6,"womens",1.76444095899766e-67
"42867",7,"womens",1.79232419458988e-67
"42868",8,"womens",1.88669077259005e-67
"42869",9,"womens",1.24115224647454e-67
"42870",10,"womens",1.98759012963874e-67
"42871",1,"cabo",3.41337323818748e-79
"42872",2,"cabo",1.87671411956518e-67
"42873",3,"cabo",2.62133378451291e-79
"42874",4,"cabo",1.78309602124522e-67
"42875",5,"cabo",3.31376130373841e-79
"42876",6,"cabo",3.5193355149391e-79
"42877",7,"cabo",3.60582019270507e-79
"42878",8,"cabo",3.89267425702855e-79
"42879",9,"cabo",0.00011994660648875
"42880",10,"cabo",4.20975431116259e-79
"42881",1,"llevar",3.41337323818748e-79
"42882",2,"llevar",1.87671411956518e-67
"42883",3,"llevar",2.62133378451291e-79
"42884",4,"llevar",1.78309602124522e-67
"42885",5,"llevar",3.31376130373841e-79
"42886",6,"llevar",3.5193355149391e-79
"42887",7,"llevar",3.60582019270507e-79
"42888",8,"llevar",3.89267425702855e-79
"42889",9,"llevar",0.00011994660648875
"42890",10,"llevar",4.20975431116259e-79
"42891",1,"hilary",1.96457021775277e-79
"42892",2,"hilary",5.93293741289485e-56
"42893",3,"hilary",1.50871115569257e-79
"42894",4,"hilary",3.65812721805878e-79
"42895",5,"hilary",2.23740470688712e-28
"42896",6,"hilary",2.02555690704387e-79
"42897",7,"hilary",0.000144171424235088
"42898",8,"hilary",2.24043240869556e-79
"42899",9,"hilary",1.19592443323319e-79
"42900",10,"hilary",9.38225670047647e-68
"42901",1,"influence",1.24813360314844e-119
"42902",2,"influence",2.89665917052219e-257
"42903",3,"influence",9.74968721173124e-68
"42904",4,"influence",3.82569478451981e-297
"42905",5,"influence",9.3239470227681e-32
"42906",6,"influence",2.02735335675105e-36
"42907",7,"influence",0.000288342848470176
"42908",8,"influence",1.26907984768441e-67
"42909",9,"influence",2.03599712812854e-79
"42910",10,"influence",1.10324260751562e-148
"42911",1,"rukeyser",1.96457021775277e-79
"42912",2,"rukeyser",5.93293741289485e-56
"42913",3,"rukeyser",1.50871115569257e-79
"42914",4,"rukeyser",3.65812721805878e-79
"42915",5,"rukeyser",2.21470936399611e-27
"42916",6,"rukeyser",2.02555690704387e-79
"42917",7,"rukeyser",0.000144171424235088
"42918",8,"rukeyser",2.24043240869556e-79
"42919",9,"rukeyser",1.19592443323319e-79
"42920",10,"rukeyser",9.38225670047647e-68
"42921",1,"showrunner",1.96457021775277e-79
"42922",2,"showrunner",5.93293741289485e-56
"42923",3,"showrunner",1.50871115569257e-79
"42924",4,"showrunner",3.65812721805878e-79
"42925",5,"showrunner",4.422851573826e-28
"42926",6,"showrunner",2.02555690704387e-79
"42927",7,"showrunner",0.000144171424235088
"42928",8,"showrunner",2.24043240869556e-79
"42929",9,"showrunner",1.19592443323319e-79
"42930",10,"showrunner",9.38225670047647e-68
"42931",1,"stacy",1.96457021775277e-79
"42932",2,"stacy",5.93293741289485e-56
"42933",3,"stacy",1.50871115569257e-79
"42934",4,"stacy",3.65812721805878e-79
"42935",5,"stacy",1.69829997239477e-28
"42936",6,"stacy",2.02555690704387e-79
"42937",7,"stacy",0.000144171424235088
"42938",8,"stacy",2.24043240869556e-79
"42939",9,"stacy",1.19592443323319e-79
"42940",10,"stacy",9.38225670047647e-68
"42941",1,"unreal",1.96457021775277e-79
"42942",2,"unreal",5.93293741289485e-56
"42943",3,"unreal",1.50871115569257e-79
"42944",4,"unreal",3.65812721805878e-79
"42945",5,"unreal",4.47734327981949e-28
"42946",6,"unreal",2.02555690704387e-79
"42947",7,"unreal",0.000144171424235088
"42948",8,"unreal",2.24043240869556e-79
"42949",9,"unreal",1.19592443323319e-79
"42950",10,"unreal",9.38225670047647e-68
"42951",1,"cry",3.72007597602084e-44
"42952",2,"cry",3.23155087681876e-44
"42953",3,"cry",2.21621646086153e-58
"42954",4,"cry",0.000696772645101266
"42955",5,"cry",2.29059017816859e-72
"42956",6,"cry",2.89253384007393e-23
"42957",7,"cry",0.000865028545372629
"42958",8,"cry",3.95139060718553e-14
"42959",9,"cry",1.27632243680921e-55
"42960",10,"cry",4.20437211895646e-08
"42961",1,"everytime",1.20443786888287e-43
"42962",2,"everytime",9.61821008707824e-56
"42963",3,"everytime",0.000129638285280547
"42964",4,"everytime",9.37433148774917e-56
"42965",5,"everytime",2.0736454591088e-67
"42966",6,"everytime",6.29751649880386e-294
"42967",7,"everytime",7.43253757696891e-43
"42968",8,"everytime",0.000147906118736819
"42969",9,"everytime",1.51898992380961e-67
"42970",10,"everytime",8.16976921677424e-56
"42971",1,"forgiving",8.35085657047066e-68
"42972",2,"forgiving",1.33194969758421e-67
"42973",3,"forgiving",7.01076735334244e-68
"42974",4,"forgiving",1.2655066518308e-67
"42975",5,"forgiving",8.1953548067948e-68
"42976",6,"forgiving",7.65377706433283e-299
"42977",7,"forgiving",1.97196555239341e-42
"42978",8,"forgiving",0.000147906118736873
"42979",9,"forgiving",1.24176449070043e-79
"42980",10,"forgiving",9.61368575902093e-68
"42981",1,"hug",7.23875442157354e-56
"42982",2,"hug",0.000357474540742862
"42983",3,"hug",1.62811156889297e-67
"42984",4,"hug",8.91748040875648e-56
"42985",5,"hug",7.17529856874774e-56
"42986",6,"hug",3.81980732375631e-273
"42987",7,"hug",5.12990506744887e-41
"42988",8,"hug",0.0001479061187365
"42989",9,"hug",1.39414118477553e-67
"42990",10,"hug",1.87181625174497e-96
"42991",1,"daejeo",9.9038276196547e-80
"42992",2,"daejeo",1.99104492759612e-79
"42993",3,"daejeo",0.000259276570560998
"42994",4,"daejeo",1.84414182297654e-79
"42995",5,"daejeo",2.54706393586585e-91
"42996",6,"daejeo",1.02112747883634e-79
"42997",7,"daejeo",1.04622082293649e-79
"42998",8,"daejeo",1.1294508978286e-79
"42999",9,"daejeo",1.36595758262628e-91
"43000",10,"daejeo",1.22145097941715e-79
"43001",1,"quietly",1.23340575089904e-67
"43002",2,"quietly",7.29688797256507e-56
"43003",3,"quietly",0.000388914855841628
"43004",4,"quietly",1.86912942730681e-67
"43005",5,"quietly",3.72007597602084e-44
"43006",6,"quietly",1.30054069081302e-64
"43007",7,"quietly",3.86567773563185e-79
"43008",8,"quietly",0.000147906118736725
"43009",9,"quietly",2.22762220092988e-79
"43010",10,"quietly",1.41992323410481e-67
"43011",1,"rages",1.42669089326464e-91
"43012",2,"rages",6.03667916099527e-68
"43013",3,"rages",0.000388914855841498
"43014",4,"rages",1.15758206596541e-79
"43015",5,"rages",1.36894983818155e-91
"43016",6,"rages",1.4835654802145e-91
"43017",7,"rages",1.53317699899683e-91
"43018",8,"rages",1.69617505686481e-91
"43019",9,"rages",7.34150166343697e-92
"43020",10,"rages",1.88376536578785e-91
"43021",1,"reshaping",0
"43022",2,"reshaping",9.88131291682493e-324
"43023",3,"reshaping",3.72007597602084e-44
"43024",4,"reshaping",1.27401480833795e-21
"43025",5,"reshaping",3.72007597602084e-44
"43026",6,"reshaping",5.10107350612687e-08
"43027",7,"reshaping",3.72007597602084e-44
"43028",8,"reshaping",3.72007597602084e-44
"43029",9,"reshaping",3.72007597602084e-44
"43030",10,"reshaping",0.000303587026824974
"43031",1,"youdontspeakforwomen",2.33536458001886e-23
"43032",2,"youdontspeakforwomen",1.308938570169e-55
"43033",3,"youdontspeakforwomen",4.05627994202128e-28
"43034",4,"youdontspeakforwomen",1.27574922450152e-55
"43035",5,"youdontspeakforwomen",1.02650986371611e-55
"43036",6,"youdontspeakforwomen",1.04762346125661e-55
"43037",7,"youdontspeakforwomen",0.000432514272705265
"43038",8,"youdontspeakforwomen",1.08315419026475e-55
"43039",9,"youdontspeakforwomen",2.84985261827845e-67
"43040",10,"youdontspeakforwomen",1.111820799807e-55
"43041",1,"avent",1.78884741415427e-116
"43042",2,"avent",2.74591547257826e-104
"43043",3,"avent",1.05083244374994e-116
"43044",4,"avent",6.1609580301181e-116
"43045",5,"avent",9.29371040591764e-86
"43046",6,"avent",1.89268692061425e-116
"43047",7,"avent",1.98494662600628e-116
"43048",8,"avent",2.30716529846625e-116
"43049",9,"avent",0.00011994660648875
"43050",10,"avent",2.70333093787373e-116
"43051",1,"cogiendo",1.78884741415427e-116
"43052",2,"cogiendo",2.74591547257826e-104
"43053",3,"cogiendo",1.05083244374994e-116
"43054",4,"cogiendo",6.1609580301181e-116
"43055",5,"cogiendo",7.22035085935097e-85
"43056",6,"cogiendo",1.89268692061425e-116
"43057",7,"cogiendo",1.98494662600628e-116
"43058",8,"cogiendo",2.30716529846625e-116
"43059",9,"cogiendo",0.00011994660648875
"43060",10,"cogiendo",2.70333093787373e-116
"43061",1,"despu",4.55960479796998e-104
"43062",2,"despu",5.66009293574769e-92
"43063",3,"despu",2.92956020412574e-104
"43064",4,"despu",1.2794486158884e-103
"43065",5,"despu",9.501110969639e-106
"43066",6,"despu",4.78280026701366e-104
"43067",7,"despu",4.98106961523475e-104
"43068",8,"despu",5.64747789620459e-104
"43069",9,"despu",0.000359839819466249
"43070",10,"despu",6.44226521900804e-104
"43071",1,"dio",5.74258525658615e-92
"43072",2,"dio",0.000516940401432149
"43073",3,"dio",9.52010847147866e-104
"43074",4,"dio",1.31293976108755e-91
"43075",5,"dio",1.66810682959868e-80
"43076",6,"dio",1.55425299573791e-103
"43077",7,"dio",6.17120337485701e-92
"43078",8,"dio",6.82728826310348e-92
"43079",9,"dio",0.000132879220871557
"43080",10,"dio",7.58235958720577e-92
"43081",1,"empat",1.78884741415427e-116
"43082",2,"empat",2.74591547244035e-104
"43083",3,"empat",1.05083244374994e-116
"43084",4,"empat",6.1609580301181e-116
