"id","tweet","date","screenName","retweetCount","isRetweet","retweeted","favoriteCount"
5850,"RT @alextpnews: Streets are empty now, but tomorrow thousands of students are expected to crowd the streets in front of the Capitol for the…",2018-03-24 00:38:08,"isabelt4",1656,TRUE,FALSE,0
5851,"RT @FaceTheNation: SUNDAY on @FaceTheNation, @margbrennan speaks to 5 students involved in tomorrow's #MarchForOurLives: Jaclyn Corin, Ryan…",2018-03-24 00:38:08,"MalindaMichell1",16,TRUE,FALSE,0
5852,"RT @madisonpettis: Tomorrow is the #MarchForOurLives I'm so inspired by this student-led movement. We need CHANGE to make sure these tragic…",2018-03-24 00:38:08,"whtvrrobyn",44,TRUE,FALSE,0
5853,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro…",2018-03-24 00:38:08,"66323456d",84223,TRUE,FALSE,0
5854,"RT @NotFakeBrendan: Black students are disproportionally affected by school shootings... but incidents rarely make national news. In part,…",2018-03-24 00:38:08,"oIiviastaton",60,TRUE,FALSE,0
5855,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro…",2018-03-24 00:38:08,"laquialene69",84223,TRUE,FALSE,0
5856,"RT @AMarch4OurLives: Tomorrow we will take to the streets of Washington, DC and all across the country to end mass shootings and demand gun…",2018-03-24 00:38:08,"Katsilva_16",1034,TRUE,FALSE,0
5857,"RT @tonyposnanski: I’m proud of the kids who organized #MarchForOurLives

I’m proud of the celebrities who donated to #MarchForOurLives 

I…",2018-03-24 00:38:08,"MarkAiton2",778,TRUE,FALSE,0
5858,"RT @sharkheadnachos: I served as an MP in Operations Just Cause &amp; Desert Storm.

I have seen first hand the damage assault rifles can do.…",2018-03-24 00:38:07,"watchingdt",8479,TRUE,FALSE,0
5859,"...I fully support March for our Lives, and am grateful to see change."" - Rachel @Emma4Change @cameron_kasky… https://t.co/5x28q2m0RJ",2018-03-24 00:38:07,"mrs_charnley",0,FALSE,FALSE,0
5860,"In D.C. Time to make my sign! #MarchForOurLivesdc #marchforourlives https://t.co/J9gvbDHNof",2018-03-24 00:38:07,"VTroil",22,FALSE,FALSE,96
5861,"RT @carlyraejepsen: I support the powerful students behind #marchforourlives. Enough is enough, you can support them by RSVP’ing for the Ma…",2018-03-24 00:38:07,"johnmyhre",329,TRUE,FALSE,0
5862,"RT @GrandeTourNews: Stage is set for tomorrow! 
#MarchForOurLives https://t.co/hjktnkilFB",2018-03-24 00:38:06,"buteramendesdru",252,TRUE,FALSE,0
5863,"RT @NRATV: ""What if the FBI had done its job and stopped the killer? What if the @browardsheriff's department had done its job and stopped…",2018-03-24 00:38:06,"pblake60",399,TRUE,FALSE,0
5864,"RT @cameron_kasky: One more day. 

Proud to be standing beside you. 

#NeverAgain #MarchForOurLives",2018-03-24 00:38:06,"ThisFabulandCat",1381,TRUE,FALSE,0
5865,"RT @carmeloanthony: Partnering with @MTV @NAACP and my city of Bmore to support #MarchForOurLives. 

Sending over 4,500 kids from Baltimore…",2018-03-24 00:38:06,"ting927",294,TRUE,FALSE,0
5866,"RT @AMarch4OurLives: Retweet to get updates from @AMarch4OurLives as we make history this Saturday, March 24. We'll remind you about the ma…",2018-03-24 00:38:06,"sambamarialuiza",5839,TRUE,FALSE,0
5867,"RT @MileyCyrus: Big sissy day! So happy @BrandiCyrus is with me for such a special moment! #MarchForOurLives  PS I Love DC! Such an amazing…",2018-03-24 00:38:06,"PauLaliter14",1380,TRUE,FALSE,0
5868,"Join us at @march_wc tomorrow afternoon, noon, West Chester courthouse. We must show our leaders who they should st… https://t.co/mIEHVHKRVZ",2018-03-24 00:38:06,"chescoyoungdems",13,FALSE,FALSE,19
5869,"RT @LeonThomasBraun: @MattxRed @Emma4Change The first marches across the world will be kicking off today at 5pm est (8 hours from now) in N…",2018-03-24 00:38:06,"aybaybay24",17,TRUE,FALSE,0
5870,"RT @LucyWins2018: National Vigil for Victims, Families, and Survivors of #GunViolence at the Washington National Cathedral
@WNCathedral #Ne…",2018-03-24 00:38:06,"bretnelson28",69,TRUE,FALSE,0
5871,"RT @ChildDefender: We must #ProtectChildrenNotGuns. Our children are telling us they are tired of waiting and are showing us the way. Let’s…",2018-03-24 00:38:05,"drmwerner",13,TRUE,FALSE,0
5872,"RT @MillenPolitics: Tomorrow morning we will be joining @YPPGOfficial, @CBIDems, @chrisjstauffer, &amp; more to register new voters at the NYC…",2018-03-24 00:38:05,"wfymarketing",83,TRUE,FALSE,0
5873,"RT @JLo: Sending my LOVE and ENCOURAGEMENT to all the young people traveling from NY &amp; across the country to #MarchForOurLives with @MTV &amp;…",2018-03-24 00:38:05,"CarmenR50862746",544,TRUE,FALSE,0
5874,"RT @funder: In a little over 24 hours the #MarchForOurLives will begin. It looks like it will be the largest protest in American history. G…",2018-03-24 00:38:05,"84PICK",1892,TRUE,FALSE,0
5875,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro…",2018-03-24 00:38:04,"westie2203",84223,TRUE,FALSE,0
5876,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro…",2018-03-24 00:38:04,"droodehchi",84223,TRUE,FALSE,0
5877,"RT @ChildDefender: Will you join the #MarchForOurLives this Saturday? Here are ten key #ProtectChildrenNotGuns facts to know and share with…",2018-03-24 00:38:04,"daysofdialogue",225,TRUE,FALSE,0
5878,"RT @khloekardashian: We stand in solidarity with the survivors of gun violence and student activists who are calling for action on common s…",2018-03-24 00:38:04,"bleszedone23",555,TRUE,FALSE,0
5879,"RT @sharkheadnachos: I served as an MP in Operations Just Cause &amp; Desert Storm.

I have seen first hand the damage assault rifles can do.…",2018-03-24 00:38:04,"LiberalDemIda",8479,TRUE,FALSE,0
5880,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:38:04,"adam_lightner",3851,TRUE,FALSE,0
5881,"RT @ananavarro: My plane from Miami to DCA is filled with countless people -friends and strangers- leaving the warmth to go support our loc…",2018-03-24 00:38:04,"Lacey97219847",5737,TRUE,FALSE,0
5882,"RT @sharkheadnachos: I served as an MP in Operations Just Cause &amp; Desert Storm.

I have seen first hand the damage assault rifles can do.…",2018-03-24 00:38:04,"HakaOra",8479,TRUE,FALSE,0
5883,"RT @GrandeTourNews: Stage is set for tomorrow! 
#MarchForOurLives https://t.co/hjktnkilFB",2018-03-24 00:38:03,"osnapitzlys",252,TRUE,FALSE,0
5884,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:38:03,"bandf1966",3851,TRUE,FALSE,0
5885,"RT @tedlieu: Below polling is consistent with what happened in VA, when the gubernatorial candidate with a F rating from the @NRA won. 

Th…",2018-03-24 00:38:03,"rapturethegop",3118,TRUE,FALSE,0
5886,"RT @billboard: Taylor Swift applauded by fans for taking a stand with #MarchForOurLives donation https://t.co/ynk3tLK8Ga https://t.co/RkYDW…",2018-03-24 00:38:03,"auntbeckyyy",576,TRUE,FALSE,0
5887,"RT @TheRickyDavila: Happening all over America tomorrow and countries all around the world. #MarchForOurLives https://t.co/P0bwKMTrpu",2018-03-24 00:38:03,"cindi_feriby",2625,TRUE,FALSE,0
5888,"RT @AMarch4OurLives: VOTE as if our life depends on it, because it does. Be a hero. Don’t forget to
register to vote: https://t.co/XM04ptv3…",2018-03-24 00:38:02,"TheAlexHolliday",889,TRUE,FALSE,0
5889,"RT @JoeTalkShow: .@davidhogg111 is a foul-mouthed little boy.  This is the video social media doesn't want the masses to see.  https://t.co…",2018-03-24 00:38:02,"BillOfRights2nd",584,TRUE,FALSE,0
5890,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro…",2018-03-24 00:38:02,"mcc51",84223,TRUE,FALSE,0
5891,"RT @MarialeOficial: I am proud to support the incredible students behind #MarchForOurLives. On March 24, they march on Washington, DC to de…",2018-03-24 00:38:01,"Yoanalizeth16",473,TRUE,FALSE,0
5892,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:38:01,"KelleyLinM",3851,TRUE,FALSE,0
5893,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:38:01,"EndTrumpsLies",3851,TRUE,FALSE,0
5894,"RT @khloekardashian: We stand in solidarity with the survivors of gun violence and student activists who are calling for action on common s…",2018-03-24 00:38:01,"GolloFarinez",555,TRUE,FALSE,0
5895,"RT @MattxRed: The MARCH FOR OUR LIVES is TOMORROW — See you in DC! 

If you can’t make it to Pennsylvania ave. there are 840+ marches aroun…",2018-03-24 00:38:01,"aybaybay24",2747,TRUE,FALSE,0
5896,"RT @krassenstein: Who else can't wait to compare pictures of Trump's Inauguration crowds to the crowds in Washington DC tomorrow at March F…",2018-03-24 00:38:01,"PattyLeimel",2427,TRUE,FALSE,0
5897,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:38:01,"6rateful",3851,TRUE,FALSE,0
5898,"RT @Rey_Sistance: If trump had been properly vetted, (as much as Hillary had ) we would all be getting ready for spring break, the stock ma…",2018-03-24 00:38:00,"jathomas551",190,TRUE,FALSE,0
5899,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:37:59,"webb4210",3851,TRUE,FALSE,0
5900,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro…",2018-03-24 00:37:59,"HemelExpat",84223,TRUE,FALSE,0
5901,"RT @khloekardashian: We stand in solidarity with the survivors of gun violence and student activists who are calling for action on common s…",2018-03-24 00:37:59,"BilboSwain",555,TRUE,FALSE,0
5902,"RT @nyc_erik: Though it feels like we’ve entered a new, deeper circle of Hell with the appointment of #JohnBolton  as #Trump National Secur…",2018-03-24 00:37:59,"LoriHay31331523",55,TRUE,FALSE,0
5903,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro…",2018-03-24 00:37:59,"_el96_",84223,TRUE,FALSE,0
5904,"RT @TrumpChatting: The @NRA is stating that the #MarchForOurLives protest is being led by “violent radicals”. 

#ICallBS https://t.co/Sxj9k…",2018-03-24 00:37:59,"BluWav569",61,TRUE,FALSE,0
5905,"(contd) have a great time tomorrow w/ @ArianaGrande &amp; @IAMJHUD #MarchForOurLives",2018-03-24 00:37:59,"theenigma129",0,FALSE,FALSE,0
5906,"LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/VjEiKp6Tad",2018-03-24 00:37:59,"cangia48",0,FALSE,FALSE,6
5907,"RT @JoeTalkShow: .@davidhogg111 is a foul-mouthed little boy.  This is the video social media doesn't want the masses to see.  https://t.co…",2018-03-24 00:37:59,"janstersright",584,TRUE,FALSE,0
5908,"RT @NRATV: ""What if the FBI had done its job and stopped the killer? What if the @browardsheriff's department had done its job and stopped…",2018-03-24 00:37:59,"DavidGoldberg14",399,TRUE,FALSE,0
5909,"RT @TheDemocrats: Enough is #enough — RT if you're ready to #MarchForOurLives tomorrow. Then, RSVP at a march in your community: https://t.…",2018-03-24 00:37:58,"cmandera",619,TRUE,FALSE,0
5910,"RT @ElyssaWiecek: The kids will save us all ✊������✊������✊������✊������✊������#MarchForOurLives #Sydney @cameron_kasky @davidhogg111 @Emma4Change @Ryan_Deitsch @de…",2018-03-24 00:37:58,"FpoeNewz",507,TRUE,FALSE,0
5911,"RT @dannerandleman: Tomorrow, my husband and I join our daughter in Atlanta! Registered to vote on her 18th birthday and just a few weeks l…",2018-03-24 00:37:58,"OmniaQuaerite",450,TRUE,FALSE,0
5912,"RT @kharyp: “Why I'm marching on Saturday ... in a wheelchair. This march is personal for me b/c I was shot in a drive-by shooting while st…",2018-03-24 00:37:57,"GBRapier",4364,TRUE,FALSE,0
5913,"RT @MileyCyrus: Big sissy day! So happy @BrandiCyrus is with me for such a special moment! #MarchForOurLives  PS I Love DC! Such an amazing…",2018-03-24 00:37:57,"omgitsgenesis94",1380,TRUE,FALSE,0
5914,"RT @cmclymer: Marching in D.C. tomorrow as one of countless adults following the leadership of a group of kids who demanded action in the f…",2018-03-24 00:37:57,"decitect",180,TRUE,FALSE,0
5915,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro…",2018-03-24 00:37:57,"BowiedipDe",84223,TRUE,FALSE,0
5916,"RT @RepWilson: It was great to host young people from Florida today on the Hill. To the students of #MSD and our nation’s youth: Continue t…",2018-03-24 00:37:57,"shitebart",249,TRUE,FALSE,0
5917,"RT @ALT_uscis: Stop what you are doing.
Watch this, very powerful. The amateur @NRA can not argue against REAL VETERANS instead of their wa…",2018-03-24 00:37:57,"jannsloan",1197,TRUE,FALSE,0
5918,"RT @angelinaabdeen: #marchforourlivesphx goers! @lyft is giving free rides to the march on Saturday. Here's the link to register! 
https://…",2018-03-24 00:37:57,"jgplaywright",2,TRUE,FALSE,0
5919,"RT @ACLU: If you are protesting tomorrow, know your rights. #MarchForOurLives https://t.co/I33UfONJ4C",2018-03-24 00:37:57,"dinguspigeons",3043,TRUE,FALSE,0
5920,"RT @ACLU: If you're marching in DC this weekend, here's what you should know. #MarchForOurLives https://t.co/1FhBIKGD7G",2018-03-24 00:37:56,"KLO2OLK",1748,TRUE,FALSE,0
5921,"Wilson Phillips - Dancing Queen!! #EqualityConvention #Equalicon #MarchForOurLives ✊������✊������✊������✊������✊������������… https://t.co/v1VrRBgnNG",2018-03-24 00:37:56,"jharney23",0,FALSE,FALSE,0
5922,"RT @mog7546: Former Deputy FBI Director Andrew McCabe pens shocking op-ed schooling Jeff Sessions on definition of 'candor'

#SESSIONS THE…",2018-03-24 00:37:56,"lchahal",44,TRUE,FALSE,0
5923,"RT @AMarch4OurLives: Showing up is EVERYTHING. It's not too late to make your plan for #MarchForOurLives. Everything you need to know for t…",2018-03-24 00:37:56,"OnceaSloan",2177,TRUE,FALSE,0
5924,"RT @BillClinton: America owes its gratitude to the students of Stoneman Douglas and their peers across the country who have joined their ca…",2018-03-24 00:37:56,"JishaIyer",7169,TRUE,FALSE,0
5925,"RT @NRATV: ""What if the FBI had done its job and stopped the killer? What if the @browardsheriff's department had done its job and stopped…",2018-03-24 00:37:56,"bob_hoke",399,TRUE,FALSE,0
5926,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:37:56,"sherlocked1058",3851,TRUE,FALSE,0
5927,"RT @JoeTalkShow: .@davidhogg111 is a foul-mouthed little boy.  This is the video social media doesn't want the masses to see.  https://t.co…",2018-03-24 00:37:55,"wlpalmer1",584,TRUE,FALSE,0
5928,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro…",2018-03-24 00:37:55,"tamasys",84223,TRUE,FALSE,0
5929,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:37:55,"nanciemac",3851,TRUE,FALSE,0
5930,"RT @ACLU: If you are protesting tomorrow, know your rights. #MarchForOurLives https://t.co/I33UfONJ4C",2018-03-24 00:37:55,"MecheleRey",3043,TRUE,FALSE,0
5931,"RT @ananavarro: Packing to fly to DC for #MarchForOurLives. 
Track suit✔️
Sneakers✔️
Cap✔️
Band-aids✔️
I stand w/@Emma4Change t-shirt✔️
Sun…",2018-03-24 00:37:55,"Fleetwoodmack3",3635,TRUE,FALSE,0
5932,"AND THIS GENERATION WANTS TO PREACH TO US ABOUT THE #2A? #MarchForOurLives

Teens took photos of friend’s corpse af… https://t.co/dXLyDECNhB",2018-03-24 00:37:55,"NahBabyNah",11,FALSE,FALSE,6
5933,"RT @tedlieu: Below polling is consistent with what happened in VA, when the gubernatorial candidate with a F rating from the @NRA won. 

Th…",2018-03-24 00:37:55,"vwjohnson60",3118,TRUE,FALSE,0
5934,"RT @Camila_Cabello: tomorrow is #marchforourlives and it is SO important that we all join in and fight for change. no one should fear for t…",2018-03-24 00:37:55,"camizbiebs",11648,TRUE,FALSE,0
5935,"The “Protect kids, not guns” slogan of the #MarchForOurLives movement is counterproductive. The implicit suggestion… https://t.co/fPYrSyYq5b",2018-03-24 00:37:55,"TheMullenMuhr",1,FALSE,FALSE,0
5936,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:37:54,"sam_says_2",3851,TRUE,FALSE,0
5937,"RT @Top_Sergeant: @realDonaldTrump So Trump tries to blame Obama for bump stocks, trying to distract that millions are marching against Tru…",2018-03-24 00:37:54,"JanSImagine",271,TRUE,FALSE,0
5938,"RT @karavoght: #MarchForOurLives service in DC begins. A choir sang “Al Shlosha D’Varim,” a song of this Jewish maxim: “The world is sustai…",2018-03-24 00:37:54,"itsweezie",100,TRUE,FALSE,0
5939,"RT @NRATV: ""What if the FBI had done its job and stopped the killer? What if the @browardsheriff's department had done its job and stopped…",2018-03-24 00:37:54,"AM1470WWNN",399,TRUE,FALSE,0
5940,"RT @NRATV: ""What if the FBI had done its job and stopped the killer? What if the @browardsheriff's department had done its job and stopped…",2018-03-24 00:37:54,"family_survival",399,TRUE,FALSE,0
5941,"RT @TheRickyDavila: Happening all over America tomorrow and countries all around the world. #MarchForOurLives https://t.co/P0bwKMTrpu",2018-03-24 00:37:54,"Fisher_DanaR",2625,TRUE,FALSE,0
5942,"RT @DharmaMum: Patriots, indeed! 

������������������

Give ‘em Hell kids! We stand with you! 

#NeverAgain #MarchForOurLives https://t.co/kmuUI6bQ46",2018-03-24 00:37:54,"belannaresists",12,TRUE,FALSE,0
5943,"RT @WAGV: .@Vets4GunReform call for a BAN ON ASSAULT WEAPONS.
#BanAssaultWeapons #MarchForOurLives https://t.co/9KLxYLAALK",2018-03-24 00:37:53,"bretnelson28",12,TRUE,FALSE,0
5944,"RT @RevDrBarber: #PoorPeoplesCampaign will stand w/ #MarchForOurLives across the nation tomorrow b/c we can’t revive the heart of democracy…",2018-03-24 00:37:53,"Clara_Vondrich",2953,TRUE,FALSE,0
5945,"RT @LucyWins2018: National Vigil for Victims, Families, and Survivors of #GunViolence at the Washington National Cathedral
@WNCathedral #Ne…",2018-03-24 00:37:53,"sandy_b_good",69,TRUE,FALSE,0
5946,".@CNN @CNNOpinion @joshscampbell we MUST find way to intervene with Mass shooters BEFORE they consider picking up G… https://t.co/puR0SYwCyE",2018-03-24 00:37:52,"trixywh",0,FALSE,FALSE,0
5947,"ready to march at the #MarchForOurLives !! https://t.co/AlfEgOk5CV",2018-03-24 00:37:52,"WinsCEClub",0,FALSE,FALSE,0
5948,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:37:51,"Phillygirl1441",3851,TRUE,FALSE,0
5949,"RT @ananavarro: This ad is incredibly powerful. Please watch it. #MarchForOurLives  https://t.co/ua3tJjkVW1",2018-03-24 00:37:51,"MannieBlue",1126,TRUE,FALSE,0
5950,"RT @cspanwj: SATURDAY: Are you 25 &amp; under? We're taking your calls in advance of the #MarchForOurLives 

Tell us what YOU think from 7-10am…",2018-03-24 00:37:51,"BananaHeadLady",762,TRUE,FALSE,0
5951,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:37:51,"susan_massaro",3851,TRUE,FALSE,0
5952,"RT @BryanDawsonUSA: Tomorrow we #MarchForOurLives in unity and solidarity with our children as #WeCallBS and take a stand against those who…",2018-03-24 00:37:51,"XYRN2011",1472,TRUE,FALSE,0
5953,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:37:51,"DebraTdmbg",3851,TRUE,FALSE,0
5954,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro…",2018-03-24 00:37:51,"KyLeeCobbler",84223,TRUE,FALSE,0
5955,"RT @RedTRaccoon: I served as a medic at Camp Anaconda, Iraq from 2006-07.

I saw the injuries that a M-4 rifle can do to the human body.

A…",2018-03-24 00:37:50,"cindi_feriby",2716,TRUE,FALSE,0
5956,"RT @ananavarro: My plane from Miami to DCA is filled with countless people -friends and strangers- leaving the warmth to go support our loc…",2018-03-24 00:37:50,"cinders404",5737,TRUE,FALSE,0
5957,"actual gif of getting ready for tomorrow's #MarchForOurLives in snowy (?) Queen City Saturday, Cincinnati: https://t.co/0xmolI6jDa",2018-03-24 00:37:50,"WhistlingBatter",2,FALSE,FALSE,5
5958,"Really happy that my bestie @taylorswift13 posted support for gun control and #MarchForOurLives. She and I have bee… https://t.co/3TFRAdNZqW",2018-03-24 00:37:50,"MaddylineRose",0,FALSE,FALSE,0
5959,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro…",2018-03-24 00:37:50,"dcw2349",84223,TRUE,FALSE,0
5960,"RT @Women4JusticeW: #ActiveShooterDrills #SchoolShootings #MarchforOurLives 
'As families around the country search for answers in the wake…",2018-03-24 00:37:50,"Paulhaider74",1,TRUE,FALSE,0
5961,"RT @RevDrBarber: #PoorPeoplesCampaign will stand w/ #MarchForOurLives across the nation tomorrow b/c we can’t revive the heart of democracy…",2018-03-24 00:37:49,"Multijo1",2953,TRUE,FALSE,0
5962,"RT @SabrinaAnnLynn: We should not have to live in fear. Moved by this generation who has come together to prevent future events like this f…",2018-03-24 00:37:49,"jayden20830208",1410,TRUE,FALSE,0
5963,"RT @TheRickyDavila: Happening all over America tomorrow and countries all around the world. #MarchForOurLives https://t.co/P0bwKMTrpu",2018-03-24 00:37:48,"WonderWoman934",2625,TRUE,FALSE,0
5964,"RT @ACLU: If you are protesting tomorrow, know your rights. #MarchForOurLives https://t.co/I33UfONJ4C",2018-03-24 00:37:48,"zimriflores",3043,TRUE,FALSE,0
5965,"RT @DanReynolds: Protect kids, not guns! Use your voice, share this photo and march in your city tomorrow. #IWillMarch #MarchForOurLives ht…",2018-03-24 00:37:48,"btsweeran",914,TRUE,FALSE,0
5966,"RT @TheDemocrats: Enough is #enough — RT if you're ready to #MarchForOurLives tomorrow. Then, RSVP at a march in your community: https://t.…",2018-03-24 00:37:48,"bluemeuninck",619,TRUE,FALSE,0
5967,"RT @GrahamVyse: Big turnout at the National Cathedral for a Friday night vigil before the #marchforourlives. Participants include a reveren…",2018-03-24 00:37:48,"CKain",2,TRUE,FALSE,0
5968,"RT @ElyssaWiecek: The kids will save us all ✊������✊������✊������✊������✊������#MarchForOurLives #Sydney @cameron_kasky @davidhogg111 @Emma4Change @Ryan_Deitsch @de…",2018-03-24 00:37:47,"junziforhire",507,TRUE,FALSE,0
5969,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:37:47,"ganeshk1102",3851,TRUE,FALSE,0
5970,"RT @OZRKIndivisible: We’ll be registering people to vote at the Bentonville #MarchForOurLives that will take place starting at noon on the…",2018-03-24 00:37:47,"Skipperdot007",59,TRUE,FALSE,0
5971,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:37:47,"NancyJakubiak",3851,TRUE,FALSE,0
5972,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro…",2018-03-24 00:37:47,"chaplinscourage",84223,TRUE,FALSE,0
5973,"RT @cliveboyce77: @TheRickyDavila See,That gives me hope when I see actual military veterans speak out against Assault rifles being in the…",2018-03-24 00:37:46,"Ladeegem01",41,TRUE,FALSE,0
5974,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:37:46,"Rellyluvsfairen",3851,TRUE,FALSE,0
5975,"RT @march_ct: .@aquaturfclub how dare you host a fundraiser for the @NRA the night before the #MarchForOurLives. CT students will look else…",2018-03-24 00:37:46,"decenthuman99",140,TRUE,FALSE,0
5976,"RT @sharkheadnachos: I served as an MP in Operations Just Cause &amp; Desert Storm.

I have seen first hand the damage assault rifles can do.…",2018-03-24 00:37:46,"cmandera",8479,TRUE,FALSE,0
5977,"RT @Top_Sergeant: #MarchForOurLives Hope as many #Veterans as possible join us, in the city closest to you. #VetsForGunReform #MARINESagain…",2018-03-24 00:37:46,"shbeaty",679,TRUE,FALSE,0
5978,"300 people attend interfaith service and dinner in Bethesda in preparation for Saturday's #MarchForOurLives",2018-03-24 00:37:45,"MoCoSentinel",0,FALSE,FALSE,1
5979,"RT @RevDrBarber: #PoorPeoplesCampaign will stand w/ #MarchForOurLives across the nation tomorrow b/c we can’t revive the heart of democracy…",2018-03-24 00:37:45,"zackmomma",2953,TRUE,FALSE,0
5980,"RT @billboard: Taylor Swift applauded by fans for taking a stand with #MarchForOurLives donation https://t.co/ynk3tLK8Ga https://t.co/RkYDW…",2018-03-24 00:37:45,"manu_tl_92",576,TRUE,FALSE,0
5981,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:37:44,"larryfd",3851,TRUE,FALSE,0
5982,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:37:44,"auvi_lu",3851,TRUE,FALSE,0
5983,"RT @sharkheadnachos: I served as an MP in Operations Just Cause &amp; Desert Storm.

I have seen first hand the damage assault rifles can do.…",2018-03-24 00:37:44,"Bethg15918812",8479,TRUE,FALSE,0
5984,"RT @funder: LIVE: National Cathedral in DC is having a vigil for victims &amp; anyone hurt by gun violence #MarchForOurLives https://t.co/5rLFU…",2018-03-24 00:37:44,"pjteacher55",3851,TRUE,FALSE,0
5985,"RT @KaraMoeyFitz: Ready for the DC @AMarch4OurLives with @Everytown @MomsDemand and @jk_rowling ⚡️#marchforourlives #dcmarchforourlives htt…",2018-03-24 00:37:44,"verokert",1928,TRUE,FALSE,0
5986,"RT @tedlieu: Below polling is consistent with what happened in VA, when the gubernatorial candidate with a F rating from the @NRA won. 

Th…",2018-03-24 00:37:43,"RedMC6",3118,TRUE,FALSE,0
5987,"RT @AMarch4OurLives: Showing up is EVERYTHING. It's not too late to make your plan for #MarchForOurLives. Everything you need to know for t…",2018-03-24 00:37:43,"MarlaCaldwell",2177,TRUE,FALSE,0
5988,"RT @mic: 16-year-old Journey Jamison from the South Side of Chicago won’t be on stage at #MarchForOurLives on Saturday — but she’s fighting…",2018-03-24 00:37:43,"SphinxGirl2016",8926,TRUE,FALSE,0
5989,"RT @TrumpChatting: The @NRA is stating that the #MarchForOurLives protest is being led by “violent radicals”. 

#ICallBS https://t.co/Sxj9k…",2018-03-24 00:37:43,"ToSayBoldly",61,TRUE,FALSE,0
5990,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro…",2018-03-24 00:37:43,"SecondActScene1",84223,TRUE,FALSE,0
