"id","tweet","date"
78,"RT @sngitau: The NRA needs to be investigated extensively. Retweet if you agree.

We are still investigating the NRA. Help support our prob‚Ä¶",2018-03-27 11:05:15
79,"RT @Goss30Goss: Guess the NRA &amp; idiots like Rick Santorum/Steve King feel powerful putting down teenagers who have survived a mass shooting‚Ä¶",2018-03-27 11:05:15
80,"RT @joncoopertweets: ‚ÄúIt‚Äôs just cowardice. A real leader would have been in Washington D.C., this weekend, not at his penthouse at Mar-a-La‚Ä¶",2018-03-27 11:05:14
81,"RT @joncoopertweets: Thousands register to vote at March for Our Lives demonstrations

‚ÄúPeople are really understanding the power of the vo‚Ä¶",2018-03-27 11:05:11
82,"RT @RepSwalwell: Nothing outrages me more than hearing the NRA attacking high schoolers. Then it occurred to me: the NRA is attacking these‚Ä¶",2018-03-27 11:05:06
83,"RT @joncoopertweets: Thousands register to vote at March for Our Lives demonstrations

‚ÄúPeople are really understanding the power of the vo‚Ä¶",2018-03-27 11:05:05
84,"RT @Goss30Goss: Guess the NRA &amp; idiots like Rick Santorum/Steve King feel powerful putting down teenagers who have survived a mass shooting‚Ä¶",2018-03-27 11:04:59
85,"RT @Goss30Goss: KKK hate-mongering Steve King hates the 1st Amendment. He just can't stand kid's speaking out who don't want to be killed a‚Ä¶",2018-03-27 11:04:59
86,"RT @backfiretrump: Thank you for your support. #BackfireTrump is back online. To comply with Twitter‚Äôs Terms of Service, we‚Äôre tweeting #PO‚Ä¶",2018-03-27 11:04:58
87,"insurance #reviews #life #uk #travel #neveragain
https://t.co/iPqbk4cvjR Worst people 2
get  insurance with stay we‚Ä¶ https://t.co/yymcoPmEi8",2018-03-27 11:04:56
88,"RT @RichardAngwin: Excellent idea !!!!!

#TuesdayThoughts #Resist #Trump #GunControlNow #NeverAgain #USA #MarchForOurLives #1u #tcot #Enoug‚Ä¶",2018-03-27 11:04:55
89,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro‚Ä¶",2018-03-27 11:04:52
90,"RT @RepSwalwell: Nothing outrages me more than hearing the NRA attacking high schoolers. Then it occurred to me: the NRA is attacking these‚Ä¶",2018-03-27 11:04:51
91,"RT @WhitfordBradley: I love you Wisconsin!!!! Retweet if you stand with these kids.  #NeverAgain  https://t.co/1M8Ev0RoC5",2018-03-27 11:04:51
92,"RT @drscubs: @ananavarro @CarmenYulinCruz @RickSantorum : ever done CPR on someone with a GSW to his chest? I have. Ever done CPR on someon‚Ä¶",2018-03-27 11:04:48
93,"RT @joncoopertweets: Thousands register to vote at March for Our Lives demonstrations

‚ÄúPeople are really understanding the power of the vo‚Ä¶",2018-03-27 11:04:47
94,"RT @sngitau: The NRA needs to be investigated extensively. Retweet if you agree.

We are still investigating the NRA. Help support our prob‚Ä¶",2018-03-27 11:04:44
95,"RT @Goss30Goss: Guess the NRA &amp; idiots like Rick Santorum/Steve King feel powerful putting down teenagers who have survived a mass shooting‚Ä¶",2018-03-27 11:04:42
96,"RT @RepSwalwell: Nothing outrages me more than hearing the NRA attacking high schoolers. Then it occurred to me: the NRA is attacking these‚Ä¶",2018-03-27 11:04:35
97,"RT @RichardAngwin: Excellent idea !!!!!

#TuesdayThoughts #Resist #Trump #GunControlNow #NeverAgain #USA #MarchForOurLives #1u #tcot #Enoug‚Ä¶",2018-03-27 11:04:32
98,"RT @RichardAngwin: Excellent idea !!!!!

#TuesdayThoughts #Resist #Trump #GunControlNow #NeverAgain #USA #MarchForOurLives #1u #tcot #Enoug‚Ä¶",2018-03-27 11:04:31
99,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro‚Ä¶",2018-03-27 11:04:30
100,"RT @EndDeportations: By far, the BEST sign Ì†ΩÌ∏ÇÌ†ΩÌ±áÌ†æÌµáÌ†ºÌæñÌ†ºÌøÖ

#MarchForOurLives¬† #Resist #Trump #EnoughIsEnough #1u #tcot #maga #NeverAgain #USA #mapol‚Ä¶",2018-03-27 11:04:29
101,"RT @DistressedUSA: Hey @realDonaldTrump it looks like the #inauguration crowd you had hoped for finally showed up in DC.  Too bad it WASNT‚Ä¶",2018-03-25 21:23:34
102,"RT @WICKED_Musical: If we work in tandem, there's no fight we cannot win. #MarchForOurLives #NeverAgain https://t.co/vF8OqGUEob",2018-03-25 21:23:34
103,"What is the @NRA hiding? ‚ÄúThese revelations suggest that for years the NRA courted a top Putin ally who is now repo‚Ä¶ https://t.co/N8WK6lpXBF",2018-03-25 21:23:33
104,"RT @JennieLanglois: @Amoney666 @Emma4Change Proof positive that we‚Äôre watching the rise of a legend. This is Kent, this is Woodstock, this‚Ä¶",2018-03-25 21:23:33
105,"RT @serenityatsea: The #MarchForOurLives wasn't just a message to politicians. It should be a message to the media. They way you cover gun‚Ä¶",2018-03-25 21:23:33
106,"RT @natehoIe: This is how much this child‚Äôs face is worth to the NRA. They‚Äôve spent $0.17 per student in lobbying dollars to ensure their a‚Ä¶",2018-03-25 21:23:32
107,"RT @The_UnSilent_: And the award goes too.......... Ì†ºÌøÜ

Ì†ΩÌ±áÌ†ºÌøªÌ†ΩÌ±áÌ†ºÌøªÌ†ΩÌ±áÌ†ºÌøªÌ†ΩÌ±áÌ†ºÌøªÌ†ΩÌ±áÌ†ºÌøªÌ†ΩÌ±áÌ†ºÌøªÌ†ΩÌ±áÌ†ºÌøªÌ†ΩÌ±áÌ†ºÌøªÌ†ΩÌ±áÌ†ºÌøªÌ†ΩÌ±áÌ†ºÌøªÌ†ΩÌ±áÌ†ºÌøªÌ†ΩÌ±áÌ†ºÌøª

#MarchForOurLives #NeverAgain https://t.co/JOKCvuhcfp",2018-03-25 21:23:32
108,"RT @Misty_Mornin: The best way to prevent a bad guy with a gun,  is a good guy with legislation! #Boston #MarchForOurLives #NeverAgain #Eno‚Ä¶",2018-03-25 21:23:32
109,"I believe in the youth. The youth are the future. Ty for your courage, your voices, and for making your platform in‚Ä¶ https://t.co/ulLpoqrNd2",2018-03-25 21:23:32
