id,tweet,date,screenName,retweetCount,isRetweet,retweeted,favoriteCount,originaltweet
187,BREAKING NEWS: Louisiana Attorney General declines to file charges in #AltonSterling's death. Watch police shooting in,2018-03-27 15:28:04,jlyn_smith,9,True,False,0,RT @JeffreyGuterman: BREAKING NEWS: Louisiana Attorney General declines to file charges in #AltonSterling's death. Watch police shooting inâ¦
188,They're about to tear Baton Rouge up. #AltonSterling,2018-03-27 15:28:03,raread,4,True,False,0,RT @ironsidehex: They're about to tear  Baton Rouge up. #AltonSterling
189,HAPPENING NOW: Louisiana AG Jeff Landry just announced they will not seek charges against the officers involved in ,2018-03-27 15:28:03,ShermanDesselle,1,False,False,1,HAPPENING NOW: Louisiana AG Jeff Landry just announced they will not seek charges against the officers involved inâ¦ https://t.co/RyPyHm9Gq6
190,Of course they won't be charged #BlackLivesMatter #AltonSterling ,2018-03-27 15:28:01,cbrazas,0,False,False,1,Of course they won't be charged #BlackLivesMatter #AltonSterling https://t.co/Cuh4BdmQs2
191,#AltonSterling was fucking murdered on cam. The whole fucking world saw that. But they can't find a fucking a reaso ,2018-03-27 15:27:57,iamjtune,1,False,False,2,#AltonSterling was fucking murdered on cam. The whole fucking world saw that. But they can't find a fucking a reasoâ¦ https://t.co/wBg27zgug5
192,#BREAKING: announces officers involved in fatal shooting of #AltonSterling will NOT face any state criminal,2018-03-27 15:27:56,mccaalaolivia,12,True,False,0,RT @GerronJordan: #BREAKING: @AGJeffLandry announces officers involved in fatal shooting of #AltonSterling will NOT face any state criminalâ¦
193,Not surprised that there are no charges in the death of #AltonSterling .,2018-03-27 15:27:54,SheniceSays,0,False,False,0,Not surprised that there are no charges in the death of #AltonSterling .
194,I feel so sick listening to the decision to not charge officers in #AltonSterling death. So disgusting the language ,2018-03-27 15:27:52,Raaach_21,0,False,False,4,I feel so sick listening to the decision to not charge officers in #AltonSterling death. So disgusting the languageâ¦ https://t.co/c2QBzUcSaV
195,#AltonSterling Baton Rouge officers who shot Alton Sterling wont be charged in his 2016 killing ,2018-03-27 15:27:51,TiGGyZTweetZ,1,False,False,1,#AltonSterling Baton Rouge officers who shot Alton Sterling wonât be charged in his 2016 killing https://t.co/zm59g4uud6
196,BREAKING NEWS: Louisiana Attorney General declines to file charges in #AltonSterling's death. Watch police shooting in,2018-03-27 15:27:45,onevoice20175,9,True,False,0,RT @JeffreyGuterman: BREAKING NEWS: Louisiana Attorney General declines to file charges in #AltonSterling's death. Watch police shooting inâ¦
197,Cant say I didnt see this outcome coming. Its the same thing every time. #AltonSterling ,2018-03-27 15:27:45,damienlamar,0,False,False,1,Canât say I didnât see this outcome coming. Itâs the same thing every time. #AltonSterling https://t.co/hG44WJKTDx
198,Wow Louisiana won't bring charges against the police in the shooting death of Alton SterlingWhile he was on th ,2018-03-27 15:27:44,The_Real_WB,1,False,False,8,Wow Louisiana won't bring charges against the police in the shooting death of Alton Sterling.....While he was on thâ¦ https://t.co/z12eohrBF6
199,Officers will not be charged in death of #AltonSterling ,2018-03-27 15:27:42,Bolonie40,3,True,False,0,RT @linadeflorias: Officers will not be charged in death of #AltonSterling https://t.co/Kt4nxgEmeZ
200,"Damn, damn, damn. #AltonSterling #BlackLivesMatter ",2018-03-27 15:27:42,WriterJen,0,False,False,2,"Damn, damn, damn. #AltonSterling #BlackLivesMatter https://t.co/CxJ9YGEk0n"
201,Both officers acted in a reasonable and justifiable manner in the shooting death of #AltonSterling ,2018-03-27 15:27:40,linadeflorias,6,True,False,0,RT @GerronJordan: @AGJeffLandry: Both officers acted in a reasonable and justifiable manner in the shooting death of #AltonSterling @WVLALoâ¦
202,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-27 15:27:39,DaviesWayWorks,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
203,#Breaking: #Louisiana AG says two police officers involved in #AltonSterling death won't face state charges. ,2018-03-27 15:27:38,ACNewsman,1,False,False,3,#Breaking:   #Louisiana AG says two police officers involved in #AltonSterling death won't face state charges. https://t.co/vNTC4hMN2B
204,CabbageTV: #BREAKING: AGJeffLandry announces officers involved in fatal shooting of #AltonSterling will NOT face ,2018-03-27 15:27:38,cmurraywcbdtv,0,False,False,0,RT CabbageTV: #BREAKING: AGJeffLandry announces officers involved in fatal shooting of #AltonSterling will NOT faceâ¦ https://t.co/44Co6c8Gzk
205,NOW: Louisiana AG just announced they will not seek charges against the officers involved in the shooting death of #AltonSter,2018-03-27 15:27:38,KCeronUnited,32,True,False,0,RT @tjholmes: NOW: Louisiana AG just announced they will not seek charges against the officers involved in the shooting death of #AltonSterâ¦
206,NOW: Louisiana AG just announced they will not seek charges against the officers involved in the shooting death of #AltonSter,2018-03-27 15:27:37,kippinsk,32,True,False,0,RT @tjholmes: NOW: Louisiana AG just announced they will not seek charges against the officers involved in the shooting death of #AltonSterâ¦
207,"Jeff Landry, Louisiana AG, announces that there will be no charges filed on either officer for the killing of #AltonSterling",2018-03-27 15:27:36,_GlassCannon,0,False,False,0,"Jeff Landry, Louisiana AG, announces that there will be no charges filed on either officer for the killing of #AltonSterling"
208,#BREAKING: announces officers involved in fatal shooting of #AltonSterling will NOT face any state criminal ch,2018-03-27 15:27:34,WCBD,2,True,False,0,RT @CabbageTV: #BREAKING: @AGJeffLandry announces officers involved in fatal shooting of #AltonSterling will NOT face any state criminal châ¦
209,You already know what he said. Same old sh!t. Justice for #AltonSterling #TuesdayThoughts ,2018-03-27 15:27:34,Lopeezie,0,False,False,0,"You already know what he said.
Same old sh!t.
Justice for #AltonSterling
#TuesdayThoughts https://t.co/wfGJidjUUX"
210,".is another person who will be found on the wrong side of history. #altonsterling if blonde, blue eyed ",2018-03-27 15:27:34,lrhse,0,False,False,0,".@JeffLandry is another person who will be found on the wrong side of history. #altonsterling if blonde, blue eyedâ¦ https://t.co/ZkNziiocoB"
211,#BREAKING: announces officers involved in fatal shooting of #AltonSterling will NOT face any state criminal,2018-03-27 15:27:29,GSLABJ,12,True,False,0,RT @GerronJordan: #BREAKING: @AGJeffLandry announces officers involved in fatal shooting of #AltonSterling will NOT face any state criminalâ¦
212,NOW: Louisiana AG just announced they will not seek charges against the officers involved in the shooting death of #AltonSter,2018-03-27 15:27:27,robertloerzel,32,True,False,0,RT @tjholmes: NOW: Louisiana AG just announced they will not seek charges against the officers involved in the shooting death of #AltonSterâ¦
213,NOW: Louisiana AG just announced they will not seek charges against the officers involved in the shooting death of #AltonSter,2018-03-27 15:27:27,Paris_wita_D,32,True,False,0,RT @tjholmes: NOW: Louisiana AG just announced they will not seek charges against the officers involved in the shooting death of #AltonSterâ¦
214,Not surprised. Still hurts. #AltonSterling,2018-03-27 15:27:26,JJones816,0,False,False,0,Not surprised. Still hurts. #AltonSterling
215,JUST IN: and chief to hold press conference regarding next steps in #AltonSterling case at 11:30am ,2018-03-27 15:27:26,MsThompson84,10,True,False,0,RT @KevinWAFB: JUST IN: @MayorBroome and @BRPD chief to hold press conference regarding ânext stepsâ in #AltonSterling case at 11:30am @WAFB
216,#BREAKING: announces officers involved in fatal shooting of #AltonSterling will NOT face any state criminal ch,2018-03-27 15:27:25,LowcountryCW,2,True,False,0,RT @CabbageTV: #BREAKING: @AGJeffLandry announces officers involved in fatal shooting of #AltonSterling will NOT face any state criminal châ¦
217,"BREAKING: Louisiana's Attorney General declines to file charges in Alton Sterling's death, says police actions were ",2018-03-27 15:27:25,Deena_CNN,0,False,False,0,"BREAKING: Louisiana's Attorney General declines to file charges in Alton Sterling's death, says police actions wereâ¦ https://t.co/e8QCJpw1OC"
218,No state charges against cops who murdered #AltonSterling Not surprised but still disgusted Any other comment I ,2018-03-27 15:27:24,realhomie4life,0,False,False,1,"No state charges against cops who murdered #AltonSterling 

Not surprised but still disgusted

Any other comment Iâ¦ https://t.co/OcAcGjGbCs"
219,Well founded and reasonable. #AltonSterling,2018-03-27 15:27:20,LeavUrImge2FDP,0,False,False,0,âWell founded and reasonable.â @AGJeffLandry #AltonSterling
220,NOW: Louisiana AG just announced they will not seek charges against the officers involved in the shooting death of #AltonSterling.,2018-03-27 15:27:15,tjholmes,32,False,False,32,NOW: Louisiana AG just announced they will not seek charges against the officers involved in the shooting death of #AltonSterling.
221,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-27 15:27:14,FIT_PR0,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
222,Baton Rouge in the next couple of hours #AltonSterling ,2018-03-27 15:27:14,itskdh,2,True,False,0,RT @tayyy_renne: Baton Rouge in the next couple of hours #AltonSterling https://t.co/QUW7uB2ct5
223,La AG Jeff Landry: no state prosecution of BR Police officers in shooting death of #AltonSterling,2018-03-27 15:27:13,WWLTV,6,True,False,0,RT @katiecmoore: La AG Jeff Landry: no state prosecution of BR Police officers in shooting death of #AltonSterling
224,Ive been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg,2018-03-27 15:27:13,Laj_TooCool,198,True,False,0,RT @deray: Iâve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he chargâ¦
225,"BREAKING: The officers involved in the fatal shooting of #AltonSterling will not be prosecuted, according to AG Jeff La",2018-03-27 15:27:11,4mydamself,1,True,False,0,"RT @ShakariSBriggs: BREAKING: The officers involved in the fatal shooting of #AltonSterling will not be prosecuted, according to AG Jeff Laâ¦"
226,Both officers acted in a reasonable and justifiable manner in the shooting death of #AltonSterling ,2018-03-27 15:27:10,GerronJordan,6,False,False,1,@AGJeffLandry: Both officers acted in a reasonable and justifiable manner in the shooting death of #AltonSterling @WVLALocal33
227,BREAKING: No charges filed against officers in Alton Sterling shooting #AltonSterling #BatonRouge #SterlingDecision https,2018-03-27 15:27:09,CarlyLaing1,1,True,False,0,"RT @WVLALocal33: BREAKING: No charges filed against officers in Alton Sterling shooting 
#AltonSterling #BatonRouge #SterlingDecision httpsâ¦"
228,Officers will not be charged in death of #AltonSterling ,2018-03-27 15:27:08,linadeflorias,3,False,False,2,Officers will not be charged in death of #AltonSterling https://t.co/Kt4nxgEmeZ
229,Reaction from #BatonRouge State Rep. Ted James on #AltonSterling announcement ,2018-03-27 15:27:07,aegallo,4,False,False,4,Reaction from #BatonRouge State Rep. Ted James on #AltonSterling announcement https://t.co/RVNu68v1lR
230,#BREAKING: announces officers involved in fatal shooting of #AltonSterling will NOT face any state cr ,2018-03-27 15:27:02,CabbageTV,2,False,False,0,#BREAKING: @AGJeffLandry announces officers involved in fatal shooting of #AltonSterling will NOT face any state crâ¦ https://t.co/klqYkgIVgx
231,my deepest condolences to the family of #AltonSterling ,2018-03-27 15:27:02,SweetLifeOfDaj_,1,False,False,1,my deepest condolences to the family of #AltonSterling í ½í¹í ¼í¿¾í ½í²
232,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-27 15:26:57,ShayShayJam,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
233,the cops who killed #AltonSterling just got let off with no charges.,2018-03-27 15:26:55,danarel,61,True,False,0,RT @BlackBlocBoi: the cops who killed #AltonSterling just got let off with no charges.
234,#breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; they,2018-03-27 15:26:52,DefJustice,21,True,False,0,RT @gabegutierrez: #breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; theyâ¦
235,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-27 15:26:51,GriggsKidd41,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
236,My heart grieves for the family of #AltonSterling the ppl of Baton Rouge who got no justice today.,2018-03-27 15:26:49,Saintboy92,26,True,False,0,RT @RevMelanieNOLA: My heart grieves for the family of #AltonSterling &amp; the ppl of Baton Rouge who got no justice today.
237,They're about to tear Baton Rouge up. #AltonSterling,2018-03-27 15:26:48,ironsidehex,4,False,False,4,They're about to tear  Baton Rouge up. #AltonSterling
238,#BREAKING: declines to criminal charge either officer in the fatal shooting of #AltonSterling calling it,2018-03-27 15:26:47,gleejr9472,53,True,False,0,RT @grace_2e: #BREAKING: @AGJeffLandry declines to criminal charge either @BRPD officer in the fatal shooting of #AltonSterling calling itâ¦
239,Jeff Landry passing the buck in the murder of #AltonSterling. This has to stop. #NeverAgain #EnoughIsEnough #BlackLivesMatter,2018-03-27 15:26:47,Meg_WritesStuff,0,False,False,1,Jeff Landry passing the buck in the murder of #AltonSterling.  This has to stop. #NeverAgain #EnoughIsEnough #BlackLivesMatter
240,The results are in: will not seek charges against the officers involved in the #AltonSterling case.,2018-03-27 15:26:45,JonathanB_ailey,1,True,False,0,RT @JoyceMeetsWorld: The results are in: @AGJeffLandry will not seek charges against the officers involved in the #AltonSterling case.
241,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-27 15:26:45,iamjtune,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
242,Cops continue to kill black folks and walk away #AltonSterling not surprising but beyond frustrating,2018-03-27 15:26:43,tfos_,0,False,False,0,Cops continue to kill black folks and walk away #AltonSterling not surprising but beyond frustrating
243,The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k,2018-03-27 15:26:43,adamholwerda,23,True,False,0,RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the kâ¦
244,"BREAKING: The officers involved in the fatal shooting of #AltonSterling will not be prosecuted, according to AG Jef ",2018-03-27 15:26:40,ShakariSBriggs,1,False,False,0,"BREAKING: The officers involved in the fatal shooting of #AltonSterling will not be prosecuted, according to AG Jefâ¦ https://t.co/dUmgGRFb54"
245,the cops who killed #AltonSterling just got let off with no charges.,2018-03-27 15:26:40,BlackBlocBoi,61,False,False,48,the cops who killed #AltonSterling just got let off with no charges.
246,#AttorneyGeneral in #Louisiana said that the police will NOT be charged in the #murder of #AltonSterling,2018-03-27 15:26:38,2brichNhealthy,0,False,False,0,#AttorneyGeneral in #Louisiana said that the police will NOT be charged in the #murder of #AltonSterling
247,"That's it. No justice for #AltonSterling The Louisiana state has proven, you can be MURDERED by the police with no ",2018-03-27 15:26:34,WakeTheFlokUp,2,False,False,2,"That's it.
No justice for #AltonSterling 
The Louisiana state has proven, you can be MURDERED by the police with noâ¦ https://t.co/sISvttg5qr"
248,Ive been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg,2018-03-27 15:26:34,iamjtune,198,True,False,0,RT @deray: Iâve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he chargâ¦
249,Thats fucked up! #AltonSterling,2018-03-27 15:26:32,xiiQuan,1,True,False,0,RT @Doc_Not_Darion: Thatâs fucked up! #AltonSterling
250,#AltonSterling #BatonRouge Those were #2WeakAssCops that couldn't take down one guy #Shoots him #3times in the ,2018-03-27 15:26:31,juliekellyroge1,0,False,False,0,"#AltonSterling #BatonRouge 
Those were #2WeakAssCops that couldn't take down one guy #Shoots him #3times in theâ¦ https://t.co/LcDZ7Ua6Pi"
251,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-27 15:26:30,JordanisEzey,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
252,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-27 15:26:29,PaigeCharlton,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
253,BREAKING NEWS: Louisiana Attorney General declines to file charges in #AltonSterling's death. Watch police shooting ,2018-03-27 15:26:28,JeffreyGuterman,9,False,False,3,BREAKING NEWS: Louisiana Attorney General declines to file charges in #AltonSterling's death. Watch police shootingâ¦ https://t.co/vSEkI2dwb1
254,Theres about to be some riots in Louisianaaltonsterling,2018-03-27 15:26:22,fitzgeraldliamk,0,False,False,0,Thereâs about to be some riots in Louisiana...#altonsterling
255,Cops don't get reprimanded for murder of black lives #BlackLivesMatter #AltonSterling #disarmthepolice,2018-03-27 15:26:22,FreshaDenADaisy,0,False,False,0,Cops don't get reprimanded for murder of black lives #BlackLivesMatter #AltonSterling #disarmthepolice
256,#breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; they,2018-03-27 15:26:19,Max_Gorden,21,True,False,0,RT @gabegutierrez: #breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; theyâ¦
257,No charges in the death of #altonsterling. #BackTheBlue,2018-03-27 15:26:17,tweetwithfury,0,False,False,0,No charges in the death of #altonsterling.  #BackTheBlue
258,#BreakingNews The #Louisiana AG announces that police actions well founded and reasonable and that they will not ,2018-03-27 15:26:16,DailyOfficer,0,False,False,0,"#BreakingNews The #Louisiana AG announces that police actions ""well founded and reasonable"" and that they will notâ¦ https://t.co/3HyQZDURef"
259,Reasonable for killing a #Black man in cold blood- gee how NOT SHOCKING #AltonSterling officers are NOT held accoun ,2018-03-27 15:26:13,LiberalLawLatin,0,False,False,0,"Reasonable for killing a #Black man in cold blood- gee how NOT SHOCKING
#AltonSterling officers are NOT held accounâ¦ https://t.co/qFEOPFbWhI"
260,I remember when Sports and just about everyone else really started to shit on copsit was the ,2018-03-27 15:26:12,TriStateSportsN,0,False,False,0,I remember when @barstool Sports and just about everyone else really started to shit on cops...it was theâ¦ https://t.co/w8mQ9vV2ut
261,#JeffLandry so you telling if given a chance #AltonSterling would have shot 2 cops?,2018-03-27 15:26:12,iGObyHERC,0,False,False,0,#JeffLandry so you telling if given a chance #AltonSterling would have shot 2 cops?
262,Yall knew those officers weren't getting convicted #altonsterling #BatonRouge,2018-03-27 15:26:09,mamatica007,0,False,False,2,Yall knew those officers weren't getting convicted..... #altonsterling #BatonRouge
263,#breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; they,2018-03-27 15:26:09,Region8News,21,True,False,0,RT @gabegutierrez: #breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; theyâ¦
264,Thats fucked up! #AltonSterling,2018-03-27 15:26:08,Doc_Not_Darion,1,False,False,1,Thatâs fucked up! #AltonSterling
265,Landry: The state of Louisiana will not seek criminal charges against BRPD officers in shooting death of #AltonSterling,2018-03-27 15:26:08,KSLA,1,False,False,2,Landry: The state of Louisiana will not seek criminal charges against BRPD officers in shooting death of #AltonSterling
266,BREAKING: No charges filed against officers in Alton Sterling shooting #AltonSterling #BatonRouge #SterlingDecision ,2018-03-27 15:26:04,wgmbfox44,0,False,False,1,"BREAKING: No charges filed against officers in Alton Sterling shooting 
#AltonSterling #BatonRouge #SterlingDecision https://t.co/pYtuwVSAVB"
267,"I'm not even remotely surprised. This asshole!!! You are getting voted OUT, YOU SLIMY POS, MARK MY WOR ",2018-03-27 15:26:03,BootStateBrie,0,False,False,7,"I'm not even remotely surprised. This asshole!!! You are getting voted OUT, YOU SLIMY POS, @JeffLandry. MARK MY WORâ¦ https://t.co/Ro5EFj0HjD"
268,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-27 15:26:03,merc_rye,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
269,La AG Jeff Landry: no state prosecution of BR Police officers in shooting death of #AltonSterling,2018-03-27 15:25:53,katiecmoore,6,False,False,4,La AG Jeff Landry: no state prosecution of BR Police officers in shooting death of #AltonSterling
270,Two years for this decision #AltonSterling this is a bullshit outcome,2018-03-27 15:25:52,FnGHaze,0,False,False,1,Two years for this decision #AltonSterling @JeffLandry this is a bullshit outcome
271,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-27 15:25:51,CaitNapier,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
272,No charges for #AltonSterling killer cops. ,2018-03-27 15:25:51,joejpaige,0,False,False,0,No charges for #AltonSterling killer cops. í ¾í´¬í ¾í´¬í ¾í´¬
273,"#BREAKING: announces after review of evidence, his office cannot proceed in prosecution of officers ",2018-03-27 15:25:50,KevinWAFB,2,False,False,1,"#BREAKING: @AGJeffLandry announces after review of evidence, his office âcannot proceedâ in prosecution of officersâ¦ https://t.co/7m6Xl0lqem"
274,Prepare for folks to go off today in Baton Rouge. #AltonSterling,2018-03-27 15:25:49,Hicks89Jay,0,False,False,0,Prepare for folks to go off today in Baton Rouge. #AltonSterling
275,"Watched the live taping. Theyre not gonna prosecute the officers who killed #AltonSterling , this is a sad day",2018-03-27 15:25:45,PrettyRai_,0,False,False,1,"Watched the live taping. Theyâre not gonna prosecute the officers who killed #AltonSterling , this is a sad day"
276,BREAKING: No charges filed against officers in Alton Sterling shooting #AltonSterling #BatonRouge #SterlingDecision ,2018-03-27 15:25:44,WVLALocal33,1,False,False,1,"BREAKING: No charges filed against officers in Alton Sterling shooting 
#AltonSterling #BatonRouge #SterlingDecision https://t.co/EdpO1pcFv8"
277,JUST IN: and chief to hold press conference regarding next steps in #AltonSterling case at 11:30am ,2018-03-27 15:25:40,bigghud,10,True,False,0,RT @KevinWAFB: JUST IN: @MayorBroome and @BRPD chief to hold press conference regarding ânext stepsâ in #AltonSterling case at 11:30am @WAFB
278,No criminal charges will be brought against the officers who murdered #AltonSterling. Don't be surprised. The system was,2018-03-27 15:25:40,TheDreEra,18,True,False,0,RT @arjunsethi81: No criminal charges will be brought against the officers who murdered #AltonSterling. Don't be surprised. The system wasâ¦
279,And another bunch of cops get away with murder. #altonsterling,2018-03-27 15:25:38,zdroberts,12,False,False,12,And another bunch of cops get away with murder. #altonsterling
280,#BREAKING: declines to criminal charge either officer in the fatal shooting of #AltonSterling calling it,2018-03-27 15:25:35,RabalaisAdv,53,True,False,0,RT @grace_2e: #BREAKING: @AGJeffLandry declines to criminal charge either @BRPD officer in the fatal shooting of #AltonSterling calling itâ¦
281,#BREAKING: announces officers involved in fatal shooting of #AltonSterling will NOT face any state criminal,2018-03-27 15:25:33,caturdayxo,12,True,False,0,RT @GerronJordan: #BREAKING: @AGJeffLandry announces officers involved in fatal shooting of #AltonSterling will NOT face any state criminalâ¦
282,No one should be surprised at the news in Louisiana. #altonsterling,2018-03-27 15:25:25,smoovpoet,0,False,False,2,No one should be surprised at the news in Louisiana. #altonsterling
283,Nothing that happened in this video says these cops shouldve killed that man! This is ridiculous! #AltonSterling,2018-03-27 15:25:25,ms_jackson10,0,False,False,1,Nothing that happened in this video says these cops shouldâve killed that man! This is ridiculous! #AltonSterling
284,"#AltonSterling what a waste of tax payers money. If you're armed do not comply w/officers. White, green, orange o ",2018-03-27 15:25:24,Tatum0420,0,False,False,0,"#AltonSterling what a waste of tax payers money. If you're armed &amp; do not comply w/officers. White, green, orange oâ¦ https://t.co/RauuqeRfit"
285,Attorney General Jeff Landry declines to charge officers in #AltonSterling death. ,2018-03-27 15:25:20,RobMackoKLFY,0,False,False,0,Attorney General Jeff Landry declines to charge officers in #AltonSterling death. @KLFY https://t.co/pFRcBZkxY5
286,"Jeff Landry describes a loud, aggressive verbal command and threat to shoot #AltonSterling that came from Officer Salamoni a",2018-03-27 15:25:18,debsaok,4,True,False,0,"RT @aegallo: Jeff Landry describes a ""loud, aggressive verbal command"" and threat to shoot #AltonSterling that came from Officer Salamoni aâ¦"
287,#BREAKING: declines to criminal charge either officer in the fatal shooting of #AltonSterling calling it,2018-03-27 15:25:16,aegallo,53,True,False,0,RT @grace_2e: #BREAKING: @AGJeffLandry declines to criminal charge either @BRPD officer in the fatal shooting of #AltonSterling calling itâ¦
288,Landry: Our investigation has concluded that Officers Blake and Salamoni attempted to make a lawful arrest. #AltonSterling,2018-03-27 15:25:14,TheDreEra,1,True,False,0,"RT @KSLA: Landry: ""Our investigation has concluded that Officers Blake and Salamoni attempted to make a lawful arrest."" #AltonSterling"
289,#BREAKING Officers will not be charged in the #AltonSterling case,2018-03-27 15:25:09,11AliveNews,2,False,False,3,#BREAKING Officers will not be charged in the #AltonSterling case
290,Drugs found in #AltonSterling's blood,2018-03-27 15:25:09,John_Walton_,0,False,False,1,@AGJeffLandry: Drugs found in #AltonSterling's blood
291,The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k,2018-03-27 15:25:00,zerofuckingcool,23,True,False,0,RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the kâ¦
292,Baton Rouge in the next couple of hours #AltonSterling ,2018-03-27 15:24:59,_laylaaat,2,True,False,0,RT @tayyy_renne: Baton Rouge in the next couple of hours #AltonSterling https://t.co/QUW7uB2ct5
293,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-27 15:24:54,thafreshstkd305,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
294,#BREAKING: announces officers involved in fatal shooting of #AltonSterling will NOT face any state cr ,2018-03-27 15:24:53,GerronJordan,12,False,False,7,#BREAKING: @AGJeffLandry announces officers involved in fatal shooting of #AltonSterling will NOT face any state crâ¦ https://t.co/prdIxatw3d
295,#BREAKING: declines to criminal charge either officer in the fatal shooting of #AltonSterling c ,2018-03-27 15:24:52,grace_2e,53,False,False,28,#BREAKING: @AGJeffLandry declines to criminal charge either @BRPD officer in the fatal shooting of #AltonSterling câ¦ https://t.co/vMi2O5x3MT
296,Literally NOTHING about Jeff Landry gives off the vibe that he cares about a single black life. #AltonSterling was ,2018-03-27 15:24:52,_the_opinion,0,False,False,2,Literally NOTHING about Jeff Landry gives off the vibe that he cares about a single black life. #AltonSterling wasâ¦ https://t.co/4Fq8mCg8tE
297,"I'm in #BatonRouge , I'm not surprised by the verdict but deeply disappointed and grieved #AltonSterling",2018-03-27 15:24:49,NanPitre,0,False,False,8,"@RedTRaccoon I'm in #BatonRouge , I'm not surprised by the verdict but deeply disappointed and grieved #AltonSterling"
298,Just from the tone of the AG I can tell the baton rogue cops are going to be let off #AltonSterling,2018-03-27 15:24:49,corrycuington,0,False,False,1,Just from the tone of the AG I can tell the baton rogue cops are going to be let off #AltonSterling
299,#breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; ,2018-03-27 15:24:45,gabegutierrez,21,False,False,11,#breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death;â¦ https://t.co/ygbMDvgInf
300,Jeff Landry sayin bullshit #AltonSterling,2018-03-27 15:24:43,FnGHaze,0,False,False,1,Jeff Landry sayin bullshit #AltonSterling
