"","topic","term","beta"
"44048",2,"pfft",7.45205230842624e-07
"44049",3,"pfft",1.79017599731639e-05
"44050",4,"pfft",2.00059404161355e-07
"44051",5,"pfft",6.96844405248914e-08
"44052",6,"pfft",7.36421049590986e-07
"44053",1,"ticktock",5.02293802829461e-06
"44054",2,"ticktock",2.56978916514179e-05
"44055",3,"ticktock",3.29827705114478e-05
"44056",4,"ticktock",8.22380879381307e-06
"44057",5,"ticktock",1.89635998436147e-06
"44058",6,"ticktock",4.51614451704814e-05
"44059",1,"airplanes",8.22207262512437e-06
"44060",2,"airplanes",1.16039079785769e-06
"44061",3,"airplanes",3.34521340553398e-07
"44062",4,"airplanes",4.06412591185294e-06
"44063",5,"airplanes",2.46779041141989e-05
"44064",6,"airplanes",1.31307010317519e-06
"44065",1,"restaurants",7.35009733634976e-06
"44066",2,"restaurants",5.33590833405517e-06
"44067",3,"restaurants",5.82940341691817e-06
"44068",4,"restaurants",6.50993144095092e-06
"44069",5,"restaurants",7.53714272324462e-06
"44070",6,"restaurants",7.14588629916315e-06
"44071",1,"smoke",4.85404594153365e-06
"44072",2,"smoke",1.74389825340036e-05
"44073",3,"smoke",1.28176860689807e-05
"44074",4,"smoke",1.54220353512219e-05
"44075",5,"smoke",1.83562405094642e-05
"44076",6,"smoke",1.05515253861649e-05
"44077",1,"studentss",2.96249243339547e-06
"44078",2,"studentss",3.74660762149382e-06
"44079",3,"studentss",2.66506728431799e-06
"44080",4,"studentss",2.08226373677315e-06
"44081",5,"studentss",3.22924138380237e-06
"44082",6,"studentss",5.16816952395475e-06
"44083",1,"monitor",7.30137289031094e-06
"44084",2,"monitor",1.07688463769468e-06
"44085",3,"monitor",1.87557621229979e-06
"44086",4,"monitor",4.27791579656236e-05
"44087",5,"monitor",3.97269413294787e-06
"44088",6,"monitor",2.50568019876734e-06
"44089",1,"ottawa",7.02695572831311e-06
"44090",2,"ottawa",3.85977668503731e-06
"44091",3,"ottawa",4.67074967822626e-06
"44092",4,"ottawa",2.7720299962852e-05
"44093",5,"ottawa",3.85623498071232e-06
"44094",6,"ottawa",1.23709741602096e-05
"44095",1,"summit",1.49107063173454e-05
"44096",2,"summit",2.63814913828737e-06
"44097",3,"summit",1.41630555593928e-06
"44098",4,"summit",3.06733111436437e-05
"44099",5,"summit",2.26365461001793e-06
"44100",6,"summit",7.62629914233074e-06
"44101",1,"tory's",1.35050031477709e-05
"44102",2,"tory's",1.89807862627871e-06
"44103",3,"tory's",2.68120352604502e-07
"44104",4,"tory's",3.17919569134792e-05
"44105",5,"tory's",4.86817653470756e-07
"44106",6,"tory's",1.15596012023956e-05
"44107",1,"translate",1.48662733643024e-05
"44108",2,"translate",9.12653328329374e-07
"44109",3,"translate",7.24640642510289e-06
"44110",4,"translate",2.86376206650022e-05
"44111",5,"translate",2.83277903509787e-06
"44112",6,"translate",5.01920770951729e-06
"44113",1,"assholes",7.77168215628763e-06
"44114",2,"assholes",8.03946999649159e-08
"44115",3,"assholes",2.03554828677688e-05
"44116",4,"assholes",3.51775338003814e-06
"44117",5,"assholes",2.60746481148546e-05
"44118",6,"assholes",1.75986414133057e-06
"44119",1,"creatv",4.80075726149139e-05
"44120",2,"creatv",2.31511889666068e-05
"44121",3,"creatv",9.83705759143218e-06
"44122",4,"creatv",1.05319041742875e-05
"44123",5,"creatv",6.19521737927984e-05
"44124",6,"creatv",5.59723719184116e-06
"44125",1,"newsletter",1.04234737798244e-05
"44126",2,"newsletter",3.63357199833785e-05
"44127",3,"newsletter",4.74815502315375e-05
"44128",4,"newsletter",3.3851956010329e-05
"44129",5,"newsletter",4.00716605709471e-05
"44130",6,"newsletter",3.03376183458389e-05
"44131",1,"socialimpact",2.92505167663563e-05
"44132",2,"socialimpact",1.89034721680463e-05
"44133",3,"socialimpact",1.03378557546795e-05
"44134",4,"socialimpact",5.07280681497287e-05
"44135",5,"socialimpact",8.25605808495538e-06
"44136",6,"socialimpact",4.1264282035553e-05
"44137",1,"istandwithstudents",3.21098118161395e-06
"44138",2,"istandwithstudents",5.60907702208587e-08
"44139",3,"istandwithstudents",8.90831037705951e-06
"44140",4,"istandwithstudents",2.24823303284574e-06
"44141",5,"istandwithstudents",7.72733730017106e-07
"44142",6,"istandwithstudents",4.61894149215698e-06
"44143",1,"listeners",4.07677667380833e-06
"44144",2,"listeners",4.26602864718738e-06
"44145",3,"listeners",1.88795568733638e-06
"44146",4,"listeners",2.28213876786851e-06
"44147",5,"listeners",5.64221428914353e-06
"44148",6,"listeners",1.72058859106887e-06
"44149",1,"raw",5.76252971269122e-06
"44150",2,"raw",3.52306810589827e-06
"44151",3,"raw",1.87002813831205e-06
"44152",4,"raw",3.75794630075197e-06
"44153",5,"raw",1.60809989558689e-05
"44154",6,"raw",8.73632375293301e-06
"44155",1,"freepress",1.80769174506078e-06
"44156",2,"freepress",1.59266715490923e-06
"44157",3,"freepress",3.08235316994125e-06
"44158",4,"freepress",4.28784239420999e-07
"44159",5,"freepress",1.65264258309134e-06
"44160",6,"freepress",1.12586782241875e-05
"44161",1,"stab",5.1216323930639e-06
"44162",2,"stab",4.97407726754005e-06
"44163",3,"stab",6.8396868803119e-06
"44164",4,"stab",4.32235448929172e-06
"44165",5,"stab",5.09869374772577e-06
"44166",6,"stab",1.33229533576103e-05
"44167",1,"13",1.23013343045367e-05
"44168",2,"13",1.24556461404896e-05
"44169",3,"13",0.000111524407627544
"44170",4,"13",9.45823677405587e-05
"44171",5,"13",4.50032871986715e-05
"44172",6,"13",8.09439574365545e-05
"44173",1,"breach",1.86372019801181e-06
"44174",2,"breach",1.53017734596143e-06
"44175",3,"breach",5.98568525601835e-06
"44176",4,"breach",1.37940968627606e-05
"44177",5,"breach",1.62564052616333e-05
"44178",6,"breach",2.85144527588527e-07
"44179",1,"editorial",4.92360211629765e-06
"44180",2,"editorial",9.86024335606605e-06
"44181",3,"editorial",5.04219879613946e-06
"44182",4,"editorial",1.00942244658059e-05
"44183",5,"editorial",7.01002889879478e-06
"44184",6,"editorial",2.80136956471886e-06
"44185",1,"fatal",7.16931746837346e-07
"44186",2,"fatal",7.45575428586869e-06
"44187",3,"fatal",2.89758425101092e-06
"44188",4,"fatal",2.51614349606788e-06
"44189",5,"fatal",3.85223997490373e-06
"44190",6,"fatal",2.4347223766909e-06
"44191",1,"telescope",1.63867375288031e-06
"44192",2,"telescope",7.73745235132551e-06
"44193",3,"telescope",1.37224973691502e-07
"44194",4,"telescope",3.65604210666568e-06
"44195",5,"telescope",2.11628275327255e-06
"44196",6,"telescope",4.58686744513193e-06
"44197",1,"volumes",1.56137830915881e-05
"44198",2,"volumes",4.79432454504908e-05
"44199",3,"volumes",2.94790260376806e-05
"44200",4,"volumes",1.63814296824055e-05
"44201",5,"volumes",7.4213563173537e-06
"44202",6,"volumes",2.38973327992271e-06
"44203",1,"stalls",5.83180248473931e-07
"44204",2,"stalls",1.53464306657054e-05
"44205",3,"stalls",8.25248080425192e-06
"44206",4,"stalls",1.23948915780008e-05
"44207",5,"stalls",1.50774179720024e-07
"44208",6,"stalls",2.98878614453248e-06
"44209",1,"smiling",8.32084854190757e-07
"44210",2,"smiling",6.93986600486882e-06
"44211",3,"smiling",3.32843994096804e-06
"44212",4,"smiling",2.032234691798e-06
"44213",5,"smiling",9.08565740782606e-07
"44214",6,"smiling",2.5607641907622e-05
"44215",1,"spoken",5.12183601053829e-07
"44216",2,"spoken",2.93052600534627e-06
"44217",3,"spoken",1.54177623640353e-06
"44218",4,"spoken",1.40308644565675e-06
"44219",5,"spoken",5.30462128300112e-07
"44220",6,"spoken",1.29041138230155e-05
"44221",1,"wings",1.39335262561826e-06
"44222",2,"wings",2.88197706954852e-06
"44223",3,"wings",6.19451255239772e-06
"44224",4,"wings",1.20970371897591e-06
"44225",5,"wings",5.60237480364494e-07
"44226",6,"wings",7.58479086071362e-06
"44227",1,"50s",1.97436827883144e-06
"44228",2,"50s",4.06108237875184e-06
"44229",3,"50s",6.81055431692328e-06
"44230",4,"50s",9.1519277794324e-06
"44231",5,"50s",1.03161685110114e-05
"44232",6,"50s",7.3801714801464e-06
"44233",1,"pits",2.80748600135769e-05
"44234",2,"pits",1.17488179396052e-05
"44235",3,"pits",2.79711825192346e-05
"44236",4,"pits",3.65833304732874e-05
"44237",5,"pits",2.09393287075875e-05
"44238",6,"pits",1.36150046984446e-05
"44239",1,"english",2.67853988336634e-05
"44240",2,"english",3.58712221301509e-05
"44241",3,"english",8.8196326234848e-06
"44242",4,"english",5.13857362603353e-05
"44243",5,"english",1.96653821635984e-05
"44244",6,"english",5.5971071676942e-05
"44245",1,"fallacies",9.26182788111502e-07
"44246",2,"fallacies",2.32601197219954e-06
"44247",3,"fallacies",3.55124801577613e-06
"44248",4,"fallacies",8.49260819275967e-07
"44249",5,"fallacies",7.55090173745959e-07
"44250",6,"fallacies",1.14119281983737e-05
"44251",1,"hillbilly",2.58815493983458e-05
"44252",2,"hillbilly",7.85564508263888e-06
"44253",3,"hillbilly",4.54019666024759e-07
"44254",4,"hillbilly",9.9215972309359e-06
"44255",5,"hillbilly",2.26683700044628e-06
"44256",6,"hillbilly",1.32019758551922e-05
"44257",1,"representative",2.10869771011237e-05
"44258",2,"representative",3.39532266866347e-05
"44259",3,"representative",4.04978103631275e-05
"44260",4,"representative",2.11703616679117e-05
"44261",5,"representative",1.45608191904085e-05
"44262",6,"representative",7.72511184425666e-06
"44263",1,"stumbles",5.24917321690263e-07
"44264",2,"stumbles",2.51265144619078e-06
"44265",3,"stumbles",3.72588640864178e-06
"44266",4,"stumbles",2.79431279906532e-07
"44267",5,"stumbles",1.21803713612181e-07
"44268",6,"stumbles",1.26502509483978e-05
"44269",1,"violates",3.76692067881182e-06
"44270",2,"violates",1.81463074814208e-06
"44271",3,"violates",2.50717862492242e-06
"44272",4,"violates",2.23702581477882e-07
"44273",5,"violates",1.46215487756145e-06
"44274",6,"violates",1.00572796483871e-05
"44275",1,"admin",1.91480733879224e-05
"44276",2,"admin",3.01575165904272e-05
"44277",3,"admin",1.29084525607114e-06
"44278",4,"admin",3.24879090300159e-06
"44279",5,"admin",6.78550065618382e-05
"44280",6,"admin",1.75239016560245e-05
"44281",1,"crooks",2.7515951600175e-05
"44282",2,"crooks",1.56754868538361e-05
"44283",3,"crooks",1.40130471789901e-06
"44284",4,"crooks",4.24380239395606e-06
"44285",5,"crooks",4.26903668832367e-05
"44286",6,"crooks",7.9121184935331e-06
"44287",1,"donthecon's",4.83962731526541e-05
"44288",2,"donthecon's",1.88440496734051e-05
"44289",3,"donthecon's",1.41842332200347e-05
"44290",4,"donthecon's",6.82888716915185e-06
"44291",5,"donthecon's",7.12913162251527e-06
"44292",6,"donthecon's",3.9832107173786e-06
"44293",1,"illegit45",2.8370647517726e-05
"44294",2,"illegit45",2.51551131051788e-06
"44295",3,"illegit45",1.27857644255209e-05
"44296",4,"illegit45",6.97323816517846e-06
"44297",5,"illegit45",4.82695958924317e-05
"44298",6,"illegit45",4.68629250363652e-07
"44299",1,"impeachment",6.21757407416228e-05
"44300",2,"impeachment",9.783444195941e-06
"44301",3,"impeachment",1.6822078491667e-05
"44302",4,"impeachment",2.16754887776951e-05
"44303",5,"impeachment",3.6786928557663e-05
"44304",6,"impeachment",1.16859383177606e-05
"44305",1,"install",4.45262576588663e-05
"44306",2,"install",2.74736652211532e-07
"44307",3,"install",1.16470807426836e-05
"44308",4,"install",8.30265434363011e-06
"44309",5,"install",3.3292156990725e-05
"44310",6,"install",1.31954328334546e-06
"44311",1,"presidents",3.63808248940897e-06
"44312",2,"presidents",2.82268006832758e-05
"44313",3,"presidents",1.11534079243246e-05
"44314",4,"presidents",9.37435477696081e-06
"44315",5,"presidents",7.39789135575955e-05
"44316",6,"presidents",1.28100407125378e-05
"44317",1,"puitinspuppet's",1.55150641852424e-05
"44318",2,"puitinspuppet's",4.18806381470553e-05
"44319",3,"puitinspuppet's",1.79762730071517e-05
"44320",4,"puitinspuppet's",6.11604504873816e-06
"44321",5,"puitinspuppet's",1.47508958130271e-05
"44322",6,"puitinspuppet's",3.1781328019958e-06
"44323",1,"rescind2016",2.75730924192801e-05
"44324",2,"rescind2016",1.60393987981854e-05
"44325",3,"rescind2016",2.12265506131871e-05
"44326",4,"rescind2016",3.02006390833629e-07
"44327",5,"rescind2016",2.55116495812623e-05
"44328",6,"rescind2016",8.68728723229121e-06
"44329",1,"aa5269",3.01329494654212e-06
"44330",2,"aa5269",6.52429301380822e-06
"44331",3,"aa5269",1.33358159412722e-05
"44332",4,"aa5269",7.61087367174306e-06
"44333",5,"aa5269",7.00513337681473e-06
"44334",6,"aa5269",2.205068596282e-06
"44335",1,"agents",3.49280180606733e-06
"44336",2,"agents",5.82253242586615e-06
"44337",3,"agents",1.58420824424106e-05
"44338",4,"agents",1.00358726501315e-05
"44339",5,"agents",1.82997733742495e-05
"44340",6,"agents",2.58519865343858e-05
"44341",1,"notnice",8.11400443648667e-06
"44342",2,"notnice",8.14790387665106e-06
"44343",3,"notnice",5.44771451379922e-06
"44344",4,"notnice",1.52338101875494e-06
"44345",5,"notnice",1.30181920077251e-05
"44346",6,"notnice",3.5015697577312e-06
"44347",1,"passage",3.68297651932663e-06
"44348",2,"passage",1.42854795452564e-05
"44349",3,"passage",3.48706437093171e-05
"44350",4,"passage",3.98613029127916e-05
"44351",5,"passage",7.50492957185795e-06
"44352",6,"passage",1.8773167056537e-05
"44353",1,"patients",4.38738929738598e-06
"44354",2,"patients",1.6501558337501e-05
"44355",3,"patients",1.3381317515476e-05
"44356",4,"patients",9.28267271743377e-06
"44357",5,"patients",3.13355226324404e-05
"44358",6,"patients",4.60301515356464e-06
"44359",1,"tsa",3.12959049921117e-06
"44360",2,"tsa",1.27130197059174e-05
"44361",3,"tsa",5.36810951137073e-06
"44362",4,"tsa",2.2974227326397e-06
"44363",5,"tsa",1.02812612399057e-05
"44364",6,"tsa",5.95932718425831e-06
"44365",1,"3k",4.29170137309246e-06
"44366",2,"3k",6.40004498931664e-06
"44367",3,"3k",1.10084972847063e-06
"44368",4,"3k",2.80017226110002e-06
"44369",5,"3k",3.83550017628249e-06
"44370",6,"3k",1.45447425637118e-06
"44371",1,"coalition",9.95328448969143e-06
"44372",2,"coalition",1.91844455833624e-05
"44373",3,"coalition",2.46939246232693e-05
"44374",4,"coalition",2.32066437746734e-05
"44375",5,"coalition",8.72118912921414e-06
"44376",6,"coalition",1.34688560232862e-05
"44377",1,"educational",0.000169097059386324
"44378",2,"educational",0.000103418670107852
"44379",3,"educational",0.000387442270394897
"44380",4,"educational",2.60064728752755e-05
"44381",5,"educational",0.000138284986348785
"44382",6,"educational",0.000207247760211599
"44383",1,"dotart",2.28315244333971e-06
"44384",2,"dotart",7.03028494617731e-07
"44385",3,"dotart",3.10801584936629e-06
"44386",4,"dotart",2.65321382332417e-07
"44387",5,"dotart",4.06053009265083e-06
"44388",6,"dotart",9.411300118707e-06
"44389",1,"impeach45",2.477557678176e-06
"44390",2,"impeach45",3.40843633115953e-06
"44391",3,"impeach45",2.45238893420436e-06
"44392",4,"impeach45",9.75259794916151e-06
"44393",5,"impeach45",1.45334974403495e-05
"44394",6,"impeach45",7.09184883718682e-06
"44395",1,"reign",9.12804217425843e-07
"44396",2,"reign",3.7600065994267e-06
"44397",3,"reign",1.60700802536991e-08
"44398",4,"reign",5.01117635836452e-06
"44399",5,"reign",8.48893945864688e-06
"44400",6,"reign",1.68888000692912e-06
"44401",1,"resumes",1.8967174112346e-06
"44402",2,"resumes",4.80458628380358e-07
"44403",3,"resumes",2.16601365252638e-06
"44404",4,"resumes",5.40465627679517e-07
"44405",5,"resumes",5.58344802608124e-06
"44406",6,"resumes",9.16972146487451e-06
"44407",1,"6174",6.03301888514892e-06
"44408",2,"6174",2.77513038804105e-06
"44409",3,"6174",5.10855858798385e-06
"44410",4,"6174",7.36434416732101e-07
"44411",5,"6174",2.24941790806798e-06
"44412",6,"6174",2.95042659307289e-06
"44413",1,"9pm",3.61962074939998e-06
"44414",2,"9pm",2.06984253893993e-06
"44415",3,"9pm",2.08503578636534e-06
"44416",4,"9pm",1.03914687852403e-05
"44417",5,"9pm",1.04136525705081e-06
"44418",6,"9pm",6.39108298376315e-07
"44419",1,"aaron",2.09000326133615e-06
"44420",2,"aaron",2.59975169833428e-05
"44421",3,"aaron",1.0995335048184e-05
"44422",4,"aaron",1.00698794713122e-05
"44423",5,"aaron",1.75563974299559e-05
"44424",6,"aaron",1.27660736674411e-05
"44425",1,"alumni",4.16150833704553e-06
"44426",2,"alumni",5.5709839876565e-06
"44427",3,"alumni",1.56347916120692e-05
"44428",4,"alumni",2.03936498833732e-05
"44429",5,"alumni",1.57010891452553e-05
"44430",6,"alumni",1.78863917384486e-05
"44431",1,"auction",2.25940914191787e-06
"44432",2,"auction",7.14104736610747e-07
"44433",3,"auction",3.56528980023746e-06
"44434",4,"auction",7.25993714401888e-06
"44435",5,"auction",1.91725477109686e-06
"44436",6,"auction",4.11456103755954e-06
"44437",1,"bonefishmacs",3.31826781249048e-06
"44438",2,"bonefishmacs",5.1672802944225e-06
"44439",3,"bonefishmacs",2.94823924617042e-07
"44440",4,"bonefishmacs",4.16587591546868e-06
"44441",5,"bonefishmacs",3.57804931196672e-07
"44442",6,"bonefishmacs",6.5496200228657e-06
"44443",1,"feis",1.53294175566349e-05
"44444",2,"feis",3.39011212398841e-06
"44445",3,"feis",4.83634060994686e-06
"44446",4,"feis",1.27141130917872e-05
"44447",5,"feis",1.52042243872679e-05
"44448",6,"feis",8.10179271252629e-06
"44449",1,"raffles",1.94155886945116e-06
"44450",2,"raffles",1.53706326746338e-06
"44451",3,"raffles",4.48799828915984e-07
"44452",4,"raffles",6.82394521246231e-06
"44453",5,"raffles",3.18937990046357e-06
"44454",6,"raffles",5.90085828293141e-06
"44455",1,"sample",5.85145387090585e-06
"44456",2,"sample",5.45938233692015e-06
"44457",3,"sample",3.50324489657709e-07
"44458",4,"sample",2.75910546783222e-06
"44459",5,"sample",3.98326011120571e-06
"44460",6,"sample",1.48055474183185e-06
"44461",1,"cards",6.11822023155614e-06
"44462",2,"cards",2.17539818773905e-07
"44463",3,"cards",4.78749474224947e-07
"44464",4,"cards",3.16509773188068e-06
"44465",5,"cards",3.92925997035967e-06
"44466",6,"cards",5.94053230293797e-06
"44467",1,"flash",5.68209097139611e-06
"44468",2,"flash",6.64516615239203e-07
"44469",3,"flash",8.00207592530617e-06
"44470",4,"flash",2.1603676368705e-07
"44471",5,"flash",1.7727817189975e-05
"44472",6,"flash",7.42024665749593e-06
"44473",1,"hijacked",1.1071472685934e-05
"44474",2,"hijacked",1.72556891472169e-06
"44475",3,"hijacked",2.7187859057715e-06
"44476",4,"hijacked",5.72006460349779e-06
"44477",5,"hijacked",1.74785735333199e-05
"44478",6,"hijacked",1.03791594793951e-06
"44479",1,"presidency",2.52438051976723e-06
"44480",2,"presidency",8.46510879010548e-06
"44481",3,"presidency",5.28199747467727e-06
"44482",4,"presidency",7.57629858603707e-06
"44483",5,"presidency",3.20041124195196e-05
"44484",6,"presidency",4.33735434838242e-05
"44485",1,"marchfourourlives",6.23540620647069e-06
"44486",2,"marchfourourlives",7.29600006614939e-06
"44487",3,"marchfourourlives",2.59875026691612e-06
"44488",4,"marchfourourlives",1.14765475094338e-05
"44489",5,"marchfourourlives",9.88007629791608e-06
"44490",6,"marchfourourlives",2.250958581927e-06
"44491",1,"florence",1.77575472376938e-05
"44492",2,"florence",2.31855225366572e-05
"44493",3,"florence",1.94458424528068e-06
"44494",4,"florence",2.16154480763765e-05
"44495",5,"florence",1.22225143128597e-05
"44496",6,"florence",2.25862606456421e-05
"44497",1,"presidential",5.22831111582583e-06
"44498",2,"presidential",9.16489232696002e-06
"44499",3,"presidential",9.08955771956822e-06
"44500",4,"presidential",5.48023046393323e-06
"44501",5,"presidential",8.23545668443984e-06
"44502",6,"presidential",2.52832124252899e-06
"44503",1,"researching",4.69146786991635e-07
"44504",2,"researching",5.61489582169288e-06
"44505",3,"researching",3.35195387649203e-06
"44506",4,"researching",3.84528298038114e-06
"44507",5,"researching",4.50735408608499e-07
"44508",6,"researching",6.1113966565348e-06
"44509",1,"17yo's",7.69406475782211e-06
"44510",2,"17yo's",2.01867701723852e-05
"44511",3,"17yo's",1.96288846918493e-05
"44512",4,"17yo's",1.23058114339839e-05
"44513",5,"17yo's",2.61553085998311e-05
"44514",6,"17yo's",9.25115201409697e-05
"44515",1,"youthinunity",4.50502305762e-06
"44516",2,"youthinunity",3.61330301283026e-07
"44517",3,"youthinunity",1.0300324137742e-05
"44518",4,"youthinunity",1.64896037618676e-06
"44519",5,"youthinunity",9.37005928772522e-07
"44520",6,"youthinunity",2.07016088979613e-06
"44521",1,"5min",3.10787783128417e-07
"44522",2,"5min",7.57951144292917e-06
"44523",3,"5min",5.05516176342113e-06
"44524",4,"5min",4.19221703354421e-06
"44525",5,"5min",1.00032739178423e-05
"44526",6,"5min",1.25613032584335e-05
"44527",1,"fame",1.16768993320394e-05
"44528",2,"fame",3.90876515548101e-06
"44529",3,"fame",7.70832369104964e-06
"44530",4,"fame",9.66237379628877e-06
"44531",5,"fame",8.86704796703734e-06
"44532",6,"fame",1.77008775413891e-05
"44533",1,"queen",9.56708649635825e-06
"44534",2,"queen",3.65925102366312e-06
"44535",3,"queen",5.43146511757222e-06
"44536",4,"queen",7.13084364925233e-06
"44537",5,"queen",5.99077029380376e-07
"44538",6,"queen",1.32830679563224e-05
"44539",1,"sandyhooka",7.39601393481459e-06
"44540",2,"sandyhooka",1.45531955838745e-06
"44541",3,"sandyhooka",4.71707482493856e-06
"44542",4,"sandyhooka",1.0692126041612e-05
"44543",5,"sandyhooka",9.00155367504304e-06
"44544",6,"sandyhooka",6.43416251143094e-06
"44545",1,"mall",1.39698078698877e-05
"44546",2,"mall",1.39527782951516e-05
"44547",3,"mall",1.03179339441788e-05
"44548",4,"mall",1.81689725647039e-05
"44549",5,"mall",1.22987541642481e-05
"44550",6,"mall",3.0516324541488e-05
"44551",1,"birdie",1.56870813730656e-05
"44552",2,"birdie",3.97887586380518e-06
"44553",3,"birdie",4.65845654991294e-06
"44554",4,"birdie",5.47540630157713e-08
"44555",5,"birdie",5.82296485114136e-06
"44556",6,"birdie",9.51520141549042e-06
"44557",1,"praises",1.38554146245018e-05
"44558",2,"praises",1.08664780892041e-05
"44559",3,"praises",6.31013954317345e-06
"44560",4,"praises",1.87011514996679e-06
"44561",5,"praises",1.764394287874e-06
"44562",6,"praises",5.07100557999565e-06
"44563",1,"spoof",1.11912225849113e-05
"44564",2,"spoof",6.53105005047574e-06
"44565",3,"spoof",9.21308936970137e-06
"44566",4,"spoof",1.99045923092388e-07
"44567",5,"spoof",7.98350926729393e-06
"44568",6,"spoof",4.6077368636453e-06
"44569",1,"curbed",1.11752595384074e-06
"44570",2,"curbed",1.76211996202122e-05
"44571",3,"curbed",5.73713881955223e-05
"44572",4,"curbed",2.16455264133487e-05
"44573",5,"curbed",2.66695383315967e-05
"44574",6,"curbed",5.40189901558296e-05
"44575",1,"gunrefor",1.32231140945504e-05
"44576",2,"gunrefor",1.37552762017966e-05
"44577",3,"gunrefor",8.16806760475348e-06
"44578",4,"gunrefor",1.21060379538804e-05
"44579",5,"gunrefor",5.53936427516527e-06
"44580",6,"gunrefor",6.79321158671101e-06
"44581",1,"participants",4.68183962508647e-05
"44582",2,"participants",4.28894301813923e-05
"44583",3,"participants",5.19191811447489e-05
"44584",4,"participants",4.65475465590905e-06
"44585",5,"participants",2.73120402960284e-05
"44586",6,"participants",5.20668753997777e-06
"44587",1,"eleven",3.43726938858283e-06
"44588",2,"eleven",4.69832803411127e-06
"44589",3,"eleven",6.88218360843219e-06
"44590",4,"eleven",1.63350007624515e-06
"44591",5,"eleven",9.63807062137028e-06
"44592",6,"eleven",1.34006604165367e-05
"44593",1,"stopgunviolencenow",8.97790259789668e-06
"44594",2,"stopgunviolencenow",2.5302109609009e-06
"44595",3,"stopgunviolencenow",2.60781494834234e-06
"44596",4,"stopgunviolencenow",5.37490753127208e-06
"44597",5,"stopgunviolencenow",8.28368979663955e-06
"44598",6,"stopgunviolencenow",1.19246621268435e-05
"44599",1,"randyrainbow",2.51379892410523e-06
"44600",2,"randyrainbow",4.97391442869134e-07
"44601",3,"randyrainbow",1.29543500299019e-05
"44602",4,"randyrainbow",1.23692847409592e-06
"44603",5,"randyrainbow",2.48671682081025e-06
"44604",6,"randyrainbow",1.32725009112638e-07
"44605",1,"academic",9.81756754161892e-06
"44606",2,"academic",3.59736907381812e-05
"44607",3,"academic",1.00209112276183e-05
"44608",4,"academic",1.99093424527199e-05
"44609",5,"academic",3.65226427985172e-06
"44610",6,"academic",1.46019958921742e-07
"44611",1,"centers",8.69700049887591e-07
"44612",2,"centers",8.00599778120071e-06
"44613",3,"centers",3.99446768522153e-06
"44614",4,"centers",1.17142678711158e-05
"44615",5,"centers",1.06920879183494e-05
"44616",6,"centers",4.44661457422197e-06
"44617",1,"excellence",2.16379850586036e-06
"44618",2,"excellence",4.60303119173239e-06
"44619",3,"excellence",2.31017231993879e-05
"44620",4,"excellence",3.8065328681479e-06
"44621",5,"excellence",5.30662833165626e-06
"44622",6,"excellence",6.78699556394143e-07
"44623",1,"57",8.40462097215761e-06
"44624",2,"57",3.20975873050051e-06
"44625",3,"57",2.68647110188835e-07
"44626",4,"57",7.43580167734751e-06
"44627",5,"57",2.74590039822309e-07
"44628",6,"57",2.73967709067383e-07
"44629",1,"clicking",4.17546823468329e-06
"44630",2,"clicking",2.23001585662194e-06
"44631",3,"clicking",4.10625464065322e-06
"44632",4,"clicking",6.97176692787346e-06
"44633",5,"clicking",2.35547853945065e-06
"44634",6,"clicking",1.23329020541263e-08
"44635",1,"previous",1.04205935262845e-06
"44636",2,"previous",4.43379407343634e-06
"44637",3,"previous",5.90521876852213e-06
"44638",4,"previous",1.26840230697942e-05
"44639",5,"previous",1.35771768553729e-05
"44640",6,"previous",2.0733972783294e-06
"44641",1,"view",7.07186777745852e-06
"44642",2,"view",1.5238550964453e-06
"44643",3,"view",1.90846699692113e-06
"44644",4,"view",1.5258371232138e-05
"44645",5,"view",1.40556726180687e-05
"44646",6,"view",1.9706572987636e-05
"44647",1,"mighty",5.14032129042689e-07
"44648",2,"mighty",1.45115842999254e-06
"44649",3,"mighty",3.32244963895078e-06
"44650",4,"mighty",1.79077756103675e-06
"44651",5,"mighty",6.03861438782551e-06
"44652",6,"mighty",2.65194307232977e-05
"44653",1,"breed",9.49219523605853e-06
"44654",2,"breed",7.09859377225824e-06
"44655",3,"breed",2.80513592673202e-06
"44656",4,"breed",8.34441077936234e-06
"44657",5,"breed",1.08881348511239e-05
"44658",6,"breed",1.12290964272636e-06
"44659",1,"dumbass",6.38500385985324e-05
"44660",2,"dumbass",2.89556435538258e-05
"44661",3,"dumbass",2.93454383395125e-05
"44662",4,"dumbass",8.58157466304463e-07
"44663",5,"dumbass",3.10120196069858e-06
"44664",6,"dumbass",5.25399621847115e-05
"44665",1,"cowithyou",2.72009775039562e-06
"44666",2,"cowithyou",3.74725219104443e-08
"44667",3,"cowithyou",2.4832252510685e-06
"44668",4,"cowithyou",7.37861352369164e-06
"44669",5,"cowithyou",5.33292995475287e-06
"44670",6,"cowithyou",1.89419199944124e-06
"44671",1,"diversion",5.84258894898689e-06
"44672",2,"diversion",8.06928609191828e-06
"44673",3,"diversion",2.1021916935597e-05
"44674",4,"diversion",5.67958362143446e-06
"44675",5,"diversion",1.41608789495963e-05
"44676",6,"diversion",2.45669095283211e-05
"44677",1,"momentsthank",7.79333432813185e-06
"44678",2,"momentsthank",2.01052850799984e-05
"44679",3,"momentsthank",5.85745039057635e-08
"44680",4,"momentsthank",3.11628563766318e-06
