"id","tweet","date","screenName","retweetCount","isRetweet","retweeted","favoriteCount"
1348,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 23:19:35,"Zemrag7",3550,TRUE,FALSE,0
1349,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 23:12:01,"Jeffers_Morning",3550,TRUE,FALSE,0
1350,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 23:10:46,"SavagedProspect",3550,TRUE,FALSE,0
1351,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 23:06:26,"Luke_jClarke",3550,TRUE,FALSE,0
1352,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 23:06:22,"Dreamchasing66",3550,TRUE,FALSE,0
1353,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 23:06:07,"buizelllll",3550,TRUE,FALSE,0
1354,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 23:01:09,"codyhunter1018",3550,TRUE,FALSE,0
1355,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:59:34,"LiLDELain",3550,TRUE,FALSE,0
1356,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:54:44,"MazinnAnt",3550,TRUE,FALSE,0
1357,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:54:36,"v0dkabooty",3550,TRUE,FALSE,0
1358,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:50:07,"miiinghoe",3550,TRUE,FALSE,0
1359,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:44:54,"leavesofglass",3550,TRUE,FALSE,0
1360,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:44:31,"aIrightsis",3550,TRUE,FALSE,0
1361,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:43:36,"abelsboo",3550,TRUE,FALSE,0
1362,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:42:00,"peachybabe97",3550,TRUE,FALSE,0
1363,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:41:54,"alliyahhhhh_",3550,TRUE,FALSE,0
1364,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:40:35,"aadrienne97",3550,TRUE,FALSE,0
1365,"RT @kendrick38: #TamirRice #PhilandoCastile #AltonSterling #RekiaBoyd #DecynthiaClements #LaquanMcDonald #KorrynGaines &amp; many other Brown,…",2018-03-25 22:40:33,"SamhainNight",22,TRUE,FALSE,0
1366,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:39:50,"lita_canrana",3550,TRUE,FALSE,0
1367,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:37:06,"thedailyiconic",3550,TRUE,FALSE,0
1368,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:36:43,"PhatIcon",3550,TRUE,FALSE,0
1369,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:31:11,"Genny_Sanny",3550,TRUE,FALSE,0
1370,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:24:15,"PEESKI1",3550,TRUE,FALSE,0
1371,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 22:03:52,"pgrandee10",3550,TRUE,FALSE,0
1372,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 21:36:04,"DaveThaWave410",3550,TRUE,FALSE,0
1373,"RT @AyakTracks: Our culture is heavily emulated, repackaged &amp; sold back to us, we must b compelled to create a culture of self preservation…",2018-03-25 21:09:18,"Xtrapromo",24,TRUE,FALSE,0
1374,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 20:58:56,"troymiller19336",3550,TRUE,FALSE,0
1375,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 20:58:07,"Liberal108",3550,TRUE,FALSE,0
1376,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 20:56:53,"Maube07",3550,TRUE,FALSE,0
1377,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 20:52:11,"KDSarge",3550,TRUE,FALSE,0
1378,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 20:48:47,"lfkraus",3550,TRUE,FALSE,0
1379,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 20:48:02,"sleepiestgrl_",3550,TRUE,FALSE,0
1380,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 20:37:49,"twin_is_winning",3550,TRUE,FALSE,0
1381,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 20:34:44,"blemma666",3550,TRUE,FALSE,0
1382,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 20:12:59,"rain4sibes",3550,TRUE,FALSE,0
1383,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 20:09:16,"jesskline_",3550,TRUE,FALSE,0
1384,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 20:08:30,"mikestahlme",3550,TRUE,FALSE,0
1385,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 20:07:39,"bwatk13",3550,TRUE,FALSE,0
1386,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 19:59:23,"thegoatAZ",3550,TRUE,FALSE,0
1387,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 19:50:07,"Samoneevette",3550,TRUE,FALSE,0
1388,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 19:43:10,"KESedgwick",3550,TRUE,FALSE,0
1389,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 19:43:09,"vickiruizallen1",3550,TRUE,FALSE,0
1390,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 19:36:07,"Lucky_LibraXo",3550,TRUE,FALSE,0
1391,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 19:33:34,"BlackiiSkinny",3550,TRUE,FALSE,0
1392,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 19:29:21,"samanthacronin_",3550,TRUE,FALSE,0
1393,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 19:29:15,"ItsMorrisNdegwa",3550,TRUE,FALSE,0
1394,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 19:27:46,"Fiasco1017",3550,TRUE,FALSE,0
1395,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 19:20:34,"norie_gaoscar24",3550,TRUE,FALSE,0
1396,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 19:04:00,"SoldierForGod__",3550,TRUE,FALSE,0
1397,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 19:02:25,"RyanYonel187",3550,TRUE,FALSE,0
1398,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 18:58:04,"NnedinmaCLove",3550,TRUE,FALSE,0
1399,"@Regrann from rahdizhwar  -  Don't Forget Our People  #trayvonmartin #altonsterling #tamirrice… https://t.co/BbnCnLInuf",2018-03-25 18:57:50,"BLM757",0,FALSE,FALSE,0
1400,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 18:39:08,"simoneldupree",3550,TRUE,FALSE,0
1401,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 18:34:35,"saneaah_m",3550,TRUE,FALSE,0
1402,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 18:24:12,"Kai_Kryptonite",3550,TRUE,FALSE,0
1403,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 18:22:20,"Lil_Ladoo",3550,TRUE,FALSE,0
1404,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 18:13:50,"LOB_70",3550,TRUE,FALSE,0
1405,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 18:11:27,"dezcudi",3550,TRUE,FALSE,0
1406,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 18:10:52,"bradpar89",3550,TRUE,FALSE,0
1407,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 18:04:26,"annie_love97",3550,TRUE,FALSE,0
1408,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 18:00:19,"x_prettyvibes",3550,TRUE,FALSE,0
1409,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:59:11,"issa_door",3550,TRUE,FALSE,0
1410,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:58:48,"Amaniseay",3550,TRUE,FALSE,0
1411,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:53:24,"wonndeerrzz",3550,TRUE,FALSE,0
1412,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:43:15,"Itz_Jasminee",3550,TRUE,FALSE,0
1413,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:42:33,"lizgiver",3550,TRUE,FALSE,0
1414,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:42:28,"emberrs",3550,TRUE,FALSE,0
1415,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:40:26,"FineWomanFriday",3550,TRUE,FALSE,0
1416,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:30:43,"jadleigh",3550,TRUE,FALSE,0
1417,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:30:08,"Godfirs42951054",3550,TRUE,FALSE,0
1418,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:28:10,"_sisieko",3550,TRUE,FALSE,0
1419,"RT @AlexRDownes: 50 years later and Malcolm X's words unfortunately still hold true. #AltonSterling #PhilandoCastile https://t.co/eXfVXunzO1",2018-03-25 17:25:42,"bai_jay",2564,TRUE,FALSE,0
1420,"RT @AlexRDownes: 50 years later and Malcolm X's words unfortunately still hold true. #AltonSterling #PhilandoCastile https://t.co/eXfVXunzO1",2018-03-25 17:23:52,"Celtics_Fan494",2564,TRUE,FALSE,0
1421,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:23:50,"SuthernMocha",3550,TRUE,FALSE,0
1422,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:21:35,"LoveandJupiter",3550,TRUE,FALSE,0
1423,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:19:35,"kohkohbxtchzz",3550,TRUE,FALSE,0
1424,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:19:03,"stressedskull",3550,TRUE,FALSE,0
1425,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:15:28,"TiceGone",3550,TRUE,FALSE,0
1426,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:11:54,"emmyyyyann",3550,TRUE,FALSE,0
1427,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 17:10:26,"Kirstee_xo",3550,TRUE,FALSE,0
1428,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 16:49:55,"_candaceeeee_",3550,TRUE,FALSE,0
1429,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 16:48:47,"__BMNS__",3550,TRUE,FALSE,0
1430,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 16:42:58,"ZstephonO",3550,TRUE,FALSE,0
1431,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 16:37:19,"alaurhaynes",3550,TRUE,FALSE,0
1432,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 16:30:28,"3hunnaband",3550,TRUE,FALSE,0
1433,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 16:27:26,"jas_ayres",3550,TRUE,FALSE,0
1434,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 16:26:18,"dvrlas",3550,TRUE,FALSE,0
1435,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 16:26:12,"Khilanthegreat_",3550,TRUE,FALSE,0
1436,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 16:25:44,"meghanferxo",3550,TRUE,FALSE,0
1437,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 16:14:06,"ssamani",3550,TRUE,FALSE,0
1438,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 16:11:16,"A1_D1_Savage",3550,TRUE,FALSE,0
1439,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 16:09:41,"sadshanduh",3550,TRUE,FALSE,0
1440,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 16:04:04,"mxysamxumin",3550,TRUE,FALSE,0
1441,"RT @kendrick38: #TamirRice #PhilandoCastile #AltonSterling #RekiaBoyd #DecynthiaClements #LaquanMcDonald #KorrynGaines &amp; many other Brown,…",2018-03-25 16:03:08,"CMBMummy",22,TRUE,FALSE,0
1442,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 15:53:40,"LittleMia19",3550,TRUE,FALSE,0
1443,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 15:49:26,"jadasaammy",3550,TRUE,FALSE,0
1444,"RT @kendrick38: #TamirRice #PhilandoCastile #AltonSterling #RekiaBoyd #DecynthiaClements #LaquanMcDonald #KorrynGaines &amp; many other Brown,…",2018-03-25 15:46:34,"courage629",22,TRUE,FALSE,0
1445,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 15:45:03,"priyurrr",3550,TRUE,FALSE,0
1446,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 15:36:02,"NicWithoutThe_K",3550,TRUE,FALSE,0
1447,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 15:27:04,"kpdot",3550,TRUE,FALSE,0
1448,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 15:22:28,"_Onsecalme",3550,TRUE,FALSE,0
1449,"RT @kendrick38: #TamirRice #PhilandoCastile #AltonSterling #RekiaBoyd #DecynthiaClements #LaquanMcDonald #KorrynGaines &amp; many other Brown,…",2018-03-25 15:21:40,"ReneJ1981",22,TRUE,FALSE,0
1450,"RT @kendrick38: #TamirRice #PhilandoCastile #AltonSterling #RekiaBoyd #DecynthiaClements #LaquanMcDonald #KorrynGaines &amp; many other Brown,…",2018-03-25 15:18:58,"JenniferOog",22,TRUE,FALSE,0
1451,"RT @kendrick38: #TamirRice #PhilandoCastile #AltonSterling #RekiaBoyd #DecynthiaClements #LaquanMcDonald #KorrynGaines &amp; many other Brown,…",2018-03-25 15:18:47,"LeonXDavis",22,TRUE,FALSE,0
1452,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 15:15:23,"Madi_Hitt97",3550,TRUE,FALSE,0
1453,"RT @kendrick38: #TamirRice #PhilandoCastile #AltonSterling #RekiaBoyd #DecynthiaClements #LaquanMcDonald #KorrynGaines &amp; many other Brown,…",2018-03-25 15:15:21,"PiperPerabo",22,TRUE,FALSE,0
1454,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 15:13:14,"almostatlantis",3550,TRUE,FALSE,0
1455,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 15:11:00,"diinerodess",3550,TRUE,FALSE,0
1456,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 15:06:10,"_itskaylaa_",3550,TRUE,FALSE,0
1457,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 15:04:18,"urJUSTENidiot",3550,TRUE,FALSE,0
1458,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 15:04:08,"rem_buxaplety",3550,TRUE,FALSE,0
1459,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 14:37:54,"Syara_Milan",3550,TRUE,FALSE,0
1460,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 14:27:36,"golden_0021",3550,TRUE,FALSE,0
1461,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 14:27:15,"iyanukarunwi",3550,TRUE,FALSE,0
1462,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 14:22:58,"shawnacismall",3550,TRUE,FALSE,0
1463,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 14:06:53,"KarimahAbreena",3550,TRUE,FALSE,0
1464,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 14:06:51,"earth2_mike",3550,TRUE,FALSE,0
1465,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 14:06:41,"NylaElise22",3550,TRUE,FALSE,0
1466,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-25 13:56:51,"elmercc",3550,TRUE,FALSE,0
