id,tweet,date
308-95,"RT @TNAMCOT: ????????????????????????????????????????????????????????????????????? #MeToo ???????????????????
?????https://t.co/jIE8eAbxUx…",3/9/2018 1:10
308-96,@crisantaduran I call to #OUSTMayorHancock #NotFitToServe!!! #NODOUBLESTANDARDS!!! #GetHimOut! #TimesUp #MeToo Movement #NationalWomensDay #NoMore!!!,3/8/2018 20:22
308-97,RT @benubius: @crisantaduran I call to #OUSTMayorHancock #NotFitToServe!!! #NODOUBLESTANDARDS!!! #GetHimOut! #TimesUp #MeToo Movement #Nati…,3/9/2018 1:10
308-98,RT @nudandann: ????????????????????????????????????????????????? ???????????????????????????????????????????? ???????????12????????????????…,3/9/2018 1:10
308-99,RT @nudandann: ????????????????????????????????????????????????? ???????????????????????????????????????????? ???????????12????????????????…,3/9/2018 1:10
308-100,"RT @_SierraWhiskee: #internationalwomensday

These 5 Ladies Represent everything great about being a Woman.
 
They Display Strength, Knowle…",3/9/2018 1:10
308-101,"RT @IamGMJohnson: This literally says it’s only a felony if contact is made skin to skin. 

Sexual assault in this country is an absolute j…",3/9/2018 1:10
308-102,"RT @thepakimon: When I was about 12, I got groped in a marketplace in Lahore. Years later at a sleepover I shared the story with my girl fr…",3/9/2018 1:10
308-103,"RT @chaddcripe: Two @uidaho athletes share their stories of how sexual assault, harassment complaints were mishandled in 2013. ""I'm not spe…",3/9/2018 1:10
308-104,"RT @chaddcripe: Two @uidaho athletes share their stories of how sexual assault, harassment complaints were mishandled in 2013. ""I'm not spe…",3/9/2018 1:10
308-105,"RT @serfidd: ?? ???? ???? ???? ????? ???, ???, ???? ?????. #metoo #?????? https://t.co/jleOvU9oDW",3/9/2018 1:10
308-106,RT @netizenbuzz: #metoo victim releases recent Katalk exchange with idol singer https://t.co/J035If4H3c https://t.co/o9pPTMCkKa,3/9/2018 1:10
308-107,#Metoo #Enough #EnoughIsEnough #WomensHistoryMonth Together we can lift the veil of secrecy so the power of the TRUTH can shine. https://t.co/W8ZCH7rzob,3/9/2018 1:10
